Var1,Var2,Var3,Var4,dx1,dx2,dx3
46.9,0.289000135562188,0.0144344218710495,0.0557770368832504,0.000538474489909568,4.56200573345309e-05,0.000153308428640836
47,0.289538610052098,0.014480041928384,0.0559303453118912,0.000538256132954884,4.56611010610005e-05,0.000153381779173643
47.1,0.290076866185053,0.014525703029445,0.0560837270910649,0.000538038120823814,4.5702070352786e-05,0.000153454929592893
47.2,0.290614904305877,0.0145714050997978,0.0562371820206577,0.000537820452358784,4.57429654411364e-05,0.000153527880662606
47.3,0.291152724758235,0.0146171480652389,0.0563907099013204,0.000537603126408825,4.57837865561351e-05,0.000153600633142459
47.4,0.291690327884644,0.014662931851795,0.0565443105344628,0.000537386141828855,4.58245339267169e-05,0.000153673187787834
47.5,0.292227714026473,0.0147087563857218,0.0566979837222506,0.000537169497480006,4.5865207780665e-05,0.000153745545349859
47.6,0.292764883523953,0.0147546215935024,0.0568517292676005,0.000536953192229406,4.59058083446314e-05,0.00015381770657541
47.7,0.293301836716182,0.0148005274018471,0.0570055469741759,0.000536737224950345,4.59463358441319e-05,0.000153889672207141
47.8,0.293838573941133,0.0148464737376912,0.0571594366463831,0.00053652159452211,4.59867905035632e-05,0.000153961442983581
47.9,0.294375095535655,0.0148924605281948,0.0573133980893666,0.000536306299829703,4.60271725462088e-05,0.00015403301963908
48,0.294911401835485,0.014938487700741,0.0574674311090057,0.000536091339764233,4.60674821942432e-05,0.000154104402903886
48.1,0.295447493175249,0.0149845551829352,0.0576215355119096,0.000535876713222694,4.61077196687448e-05,0.000154175593504183
48.2,0.295983369888472,0.015030662902604,0.0577757111054138,0.000535662419107685,4.61478851897009e-05,0.000154246592162094
48.3,0.296519032307579,0.0150768107877937,0.0579299576975759,0.000535448456327747,4.61879789760145e-05,0.000154317399595733
48.4,0.297054480763907,0.0151229987667697,0.0580842750971716,0.000535234823797082,4.62280012455147e-05,0.000154388016519229
48.5,0.297589715587704,0.0151692267680152,0.0582386631136908,0.000535021520435663,4.62679522149588e-05,0.000154458443642744
48.6,0.29812473710814,0.0152154947202301,0.0583931215573336,0.000534808545168908,4.63078321000458e-05,0.000154528681672532
48.7,0.298659545653309,0.0152618025523302,0.0585476502390061,0.000534595896928058,4.63476411154216e-05,0.000154598731310927
48.8,0.299194141550237,0.0153081501934456,0.058702248970317,0.000534383574649855,4.63873794746862e-05,0.00015466859325642
48.9,0.299728525124887,0.0153545375729203,0.0588569175635735,0.000534171577276532,4.64270473903954e-05,0.000154738268203641
49,0.300262696702163,0.0154009646203107,0.0590116558317771,0.00053395990375571,4.6466645074076e-05,0.000154807756843428
49.1,0.300796656605919,0.0154474312653848,0.0591664635886205,0.000533748553040614,4.65061727362315e-05,0.000154877059862814
49.2,0.301330405158959,0.015493937438121,0.0593213406484834,0.000533537524089855,4.65456305863438e-05,0.000154946177945092
49.3,0.301863942683049,0.0155404830687073,0.0594762868264284,0.000533326815867374,4.65850188328919e-05,0.000155015111769845
49.4,0.302397269498917,0.0155870680875402,0.0596313019381983,0.000533116427342328,4.66243376833382e-05,0.00015508386201292
49.5,0.302930385926259,0.0156336924252236,0.0597863858002112,0.000532906357489427,4.66635873441548e-05,0.000155152429346522
49.6,0.303463292283748,0.0156803560125677,0.0599415382295577,0.000532696605288374,4.67027680208232e-05,0.000155220814439201
49.7,0.303995988889037,0.0157270587805886,0.0600967590439969,0.000532487169724261,4.67418799178394e-05,0.000155289017955883
49.8,0.304528476058761,0.0157738006605064,0.0602520480619528,0.000532278049787172,4.67809232387248e-05,0.000155357040557913
49.9,0.305060754108548,0.0158205815837451,0.0604074051025107,0.000532069244472633,4.68198981860221e-05,0.000155424882903071
50,0.305592823353021,0.0158674014819311,0.0605628299854138,0.000531860752780944,4.68588049613201e-05,0.000155492545645584
50.1,0.306124684105802,0.0159142602868925,0.0607183225310594,0.000531652573717678,4.68976437652396e-05,0.000155560029436175
50.2,0.306656336679519,0.0159611579306577,0.0608738825604956,0.000531444706293405,4.69364147974612e-05,0.000155627334922082
50.3,0.307187781385813,0.0160080943454552,0.0610295098954176,0.000531237149523689,4.69751182567146e-05,0.000155694462747082
50.4,0.307719018535337,0.0160550694637119,0.0611852043581647,0.000531029902429037,4.70137543407897e-05,0.000155761413551503
50.5,0.308250048437766,0.0161020832180527,0.0613409657717162,0.000530822964034838,4.7052323246536e-05,0.000155828187972266
50.6,0.3087808714018,0.0161491355412992,0.0614967939596885,0.000530616333371481,4.70908251698973e-05,0.000155894786642907
50.7,0.309311487735172,0.0161962263664691,0.0616526887463314,0.000530410009474125,4.71292603058809e-05,0.000155961210193588
50.8,0.309841897744646,0.016243355626775,0.061808649956525,0.000530203991382872,4.71676288485851e-05,0.000156027459251154
50.9,0.310372101736029,0.0162905232556236,0.0619646774157761,0.000529998278142541,4.72059309911954e-05,0.000156093534439107
51,0.310902100014171,0.0163377291866148,0.0621207709502152,0.000529792868802614,4.72441669260061e-05,0.00015615943637768
51.1,0.311431892882974,0.0163849733535408,0.0622769303865929,0.000529587762417461,4.72823368444023e-05,0.000156225165683817
51.2,0.311961480645391,0.0164322556903852,0.0624331555522767,0.00052938295804611,4.73204409368877e-05,0.000156290722971242
51.3,0.312490863603438,0.0164795761313221,0.062589446275248,0.000529178454752199,4.73584793930781e-05,0.000156356108850411
51.4,0.31302004205819,0.0165269346107151,0.0627458023840984,0.000528974251604031,4.73964524017115e-05,0.000156421323928624
51.5,0.313549016309794,0.0165743310631168,0.062902223708027,0.000528770347674457,4.74343601506513e-05,0.000156486368810022
51.6,0.314077786657468,0.0166217654232675,0.063058710076837,0.000528566742041048,4.74722028268974e-05,0.00015655124409554
51.7,0.314606353399509,0.0166692376260944,0.0632152613209326,0.000528363433785706,4.75099806165821e-05,0.000156615950382993
51.8,0.315134716833295,0.016716747606711,0.0633718772713156,0.000528160421994994,4.75476937049912e-05,0.0001566804882671
51.9,0.31566287725529,0.016764295300416,0.0635285577595827,0.000527957705759863,4.75853422765432e-05,0.000156744858339497
52,0.31619083496105,0.0168118806426925,0.0636853026179222,0.000527755284175646,4.76229265148308e-05,0.000156809061188742
52.1,0.316718590245226,0.0168595035692073,0.0638421116791109,0.000527553156342342,4.76604466026001e-05,0.000156873097400353
52.2,0.317246143401568,0.0169071640158099,0.0639989847765113,0.000527351321364056,4.76979027217543e-05,0.000156936967556823
52.3,0.317773494722932,0.0169548619185317,0.0641559217440681,0.000527149778349445,4.77352950533742e-05,0.000157000672237645
52.4,0.318300644501281,0.0170025972135851,0.0643129224163057,0.000526948526411386,4.77726237777254e-05,0.000157064212019317
52.5,0.318827593027693,0.0170503698373628,0.0644699866283251,0.000526747564667029,4.78098890742441e-05,0.000157127587475409
52.6,0.31935434059236,0.017098179726437,0.0646271142158005,0.000526546892237856,4.78470911215549e-05,0.000157190799176518
52.7,0.319880887484598,0.0171460268175586,0.064784305014977,0.00052634650824962,4.78842300974773e-05,0.000157253847690317
52.8,0.320407233992847,0.0171939110476561,0.0649415588626673,0.000526146411832185,4.7921306179026e-05,0.000157316733581631
52.9,0.320933380404679,0.0172418323538351,0.0650988755962489,0.000525946602119742,4.79583195424176e-05,0.000157379457412343
53,0.321459327006799,0.0172897906733775,0.0652562550536613,0.000525747078250371,4.79952703630881e-05,0.000157442019741508
53.1,0.32198507408505,0.0173377859437406,0.0654136970734028,0.000525547839366591,4.80321588156619e-05,0.000157504421125346
53.2,0.322510621924416,0.0173858181025563,0.0655712014945281,0.000525348884614862,4.80689850740068e-05,0.000157566662117234
53.3,0.323035970809031,0.0174338870876303,0.0657287681566454,0.000525150213145698,4.81057493111926e-05,0.00015762874326776
53.4,0.323561121022177,0.0174819928369415,0.0658863968999131,0.000524951824113717,4.81424516995295e-05,0.000157690665124749
53.5,0.32408607284629,0.017530135288641,0.0660440875650379,0.00052475371667754,4.81790924105503e-05,0.000157752428233238
53.6,0.324610826562968,0.0175783143810515,0.0662018399932711,0.000524555889999723,4.82156716150282e-05,0.000157814033135514
53.7,0.325135382452968,0.0176265300526666,0.0663596540264066,0.000524358343246989,4.8252189482987e-05,0.000157875480371161
53.8,0.325659740796215,0.0176747822421496,0.0665175295067778,0.000524161075589724,4.828864618368e-05,0.000157936770477041
53.9,0.326183901871804,0.0177230708883332,0.0666754662772548,0.000523964086202311,4.83250418856253e-05,0.000157997903987322
54,0.326707865958007,0.0177713959302189,0.0668334641812421,0.00052376737426324,4.83613767565984e-05,0.00015805888143354
54.1,0.32723163333227,0.0178197573069755,0.0669915230626757,0.000523570938954554,4.8397650963615e-05,0.000158119703344534
54.2,0.327755204271225,0.0178681549579391,0.0671496427660202,0.000523374779462349,4.84338646729761e-05,0.000158180370246536
54.3,0.328278579050687,0.0179165888226121,0.0673078231362668,0.000523178894976439,4.84700180502472e-05,0.000158240882663113
54.4,0.328801757945663,0.0179650588406623,0.0674660640189299,0.000522983284690415,4.85061112602686e-05,0.000158301241115308
54.5,0.329324741230354,0.0180135649519226,0.0676243652600452,0.000522787947801751,4.85421444671487e-05,0.000158361446121524
54.6,0.329847529178155,0.0180621070963897,0.0677827267061667,0.000522592883511475,4.85781178342949e-05,0.000158421498197642
54.7,0.330370122061667,0.018110685214224,0.0679411482043643,0.000522398091024445,4.86140315243896e-05,0.000158481397856944
54.8,0.330892520152691,0.0181592992457484,0.0680996296022213,0.000522203569549295,4.86498856994144e-05,0.000158541145610216
54.9,0.331414723722241,0.0182079491314478,0.0682581707478315,0.0005220093182981,4.86856805206395e-05,0.000158600741965748
55,0.331936733040539,0.0182566348119685,0.0684167714897972,0.000521815336486819,4.87214161486449e-05,0.000158660187429285
55.1,0.332458548377026,0.0183053562281171,0.0685754316772265,0.000521621623334856,4.87570927433095e-05,0.000158719482504122
55.2,0.33298017000036,0.0183541133208604,0.0687341511597307,0.00052142817806522,4.87927104638186e-05,0.000158778627691092
55.3,0.333501598178426,0.0184029060313242,0.0688929297874217,0.000521234999904696,4.88282694686738e-05,0.000158837623488561
55.4,0.33402283317833,0.0184517343007929,0.0690517674109103,0.000521042088083401,4.88637699156969e-05,0.000158896470392481
55.5,0.334543875266414,0.0185005980707086,0.0692106638813028,0.000520849441835058,4.88992119620259e-05,0.000158955168896385
55.6,0.335064724708249,0.0185494972826706,0.0693696190501992,0.000520657060396945,4.89345957641295e-05,0.00015901371949141
55.7,0.335585381768646,0.0185984318784348,0.0695286327696906,0.000520464943009669,4.89699214777997e-05,0.000159072122666304
55.8,0.336105846711655,0.0186474017999126,0.0696877048923569,0.000520273088917556,4.9005189258166e-05,0.000159130378907413
55.9,0.336626119800573,0.0186964069891707,0.0698468352712643,0.000520081497368152,4.90403992596949e-05,0.000159188488698794
56,0.337146201297941,0.0187454473884304,0.0700060237599631,0.000519890167612447,4.90755516361907e-05,0.000159246452522133
56.1,0.337666091465554,0.0187945229400666,0.0701652702124852,0.00051969909890498,4.91106465408189e-05,0.000159304270856808
56.2,0.338185790564459,0.0188436335866074,0.070324574483342,0.000519508290503512,4.91456841260653e-05,0.000159361944179856
56.3,0.338705298854962,0.0188927792707335,0.0704839364275219,0.00051931774166919,4.91806645437944e-05,0.000159419472966049
56.4,0.339224616596631,0.0189419599352773,0.0706433559004879,0.000519127451666601,4.9215587945222e-05,0.000159476857687885
56.5,0.339743744048298,0.0189911755232225,0.0708028327581758,0.000518937419763443,4.92504544809189e-05,0.000159534098815597
56.6,0.340262681468061,0.0190404259777034,0.0709623668569914,0.000518747645230966,4.92852643008239e-05,0.00015959119681716
56.7,0.340781429113292,0.0190897112420042,0.0711219580538086,0.000518558127343471,4.93200175542448e-05,0.000159648152158312
56.8,0.341299987240636,0.0191390312595585,0.0712816062059669,0.000518368865378593,4.93547143898612e-05,0.000159704965302598
56.9,0.341818356106014,0.0191883859739484,0.0714413111712695,0.00051817985861724,4.93893549557284e-05,0.000159761636711317
57,0.342336535964632,0.0192377753289041,0.0716010728079808,0.000517991106343485,4.94239393992839e-05,0.000159818166843642
57.1,0.342854527070975,0.0192871992683034,0.0717608909748245,0.000517802607844509,4.94584678673408e-05,0.000159874556156486
57.2,0.34337232967882,0.0193366577361707,0.0719207655309809,0.000517614362410934,4.94929405061122e-05,0.000159930805104666
57.3,0.343889944041231,0.0193861506766768,0.0720806963360856,0.00051742636933616,4.95273574611897e-05,0.000159986914140819
57.4,0.344407370410567,0.019435678034138,0.0722406832502264,0.000517238627917083,4.95617188775652e-05,0.000160042883715475
57.5,0.344924609038484,0.0194852397530156,0.0724007261339419,0.000517051137453428,4.9596024899623e-05,0.000160098714276996
57.6,0.345441660175937,0.0195348357779152,0.0725608248482189,0.000516863897248254,4.96302756711579e-05,0.000160154406271665
57.7,0.345958524073185,0.0195844660535864,0.0727209792544906,0.000516676906607505,4.9664471335361e-05,0.000160209960143695
57.8,0.346475200979793,0.0196341305249217,0.0728811892146343,0.000516490164840233,4.96986120348299e-05,0.000160265376335164
57.9,0.346991691144633,0.0196838291369565,0.0730414545909694,0.0005163036712586,4.97326979115829e-05,0.000160320655286122
58,0.347507994815892,0.0197335618348681,0.0732017752462555,0.000516117425177709,4.97667291070487e-05,0.000160375797434525
58.1,0.348024112241069,0.0197833285639752,0.0733621510436901,0.000515931425915717,4.98007057620695e-05,0.000160430803216358
58.2,0.348540043666985,0.0198331292697372,0.0735225818469064,0.000515745672793722,4.98346280169183e-05,0.00016048567306548
58.3,0.349055789339779,0.0198829638977542,0.0736830675199719,0.00051556016513582,4.98684960112857e-05,0.000160540407413812
58.4,0.349571349504915,0.0199328323937655,0.0738436079273857,0.000515374902268995,4.99023098842928e-05,0.000160595006691244
58.5,0.350086724407184,0.0199827347036497,0.074004202934077,0.000515189883523337,4.99360697744956e-05,0.000160649471325686
58.6,0.350601914290707,0.0200326707734242,0.0741648524054026,0.000515005108231603,4.9969775819881e-05,0.000160703801743003
58.7,0.351116919398939,0.0200826405492441,0.0743255562071456,0.000514820575729602,5.00034281578736e-05,0.000160757998367206
58.8,0.351631739974668,0.020132643977402,0.0744863142055129,0.000514636285355974,5.00370269253467e-05,0.000160812061620261
58.9,0.352146376260024,0.0201826810043273,0.0746471262671331,0.000514452236452245,5.00705722586044e-05,0.000160865991922235
59,0.352660828496477,0.0202327515765859,0.0748079922590554,0.000514268428362719,5.01040642934096e-05,0.000160919789691238
59.1,0.353175096924839,0.0202828556408794,0.0749689120487466,0.000514084860434638,5.01375031649771e-05,0.000160973455343494
59.2,0.353689181785274,0.0203329931440443,0.0751298855040901,0.000513901532017913,5.01708890079701e-05,0.000161026989293295
59.3,0.354203083317292,0.0203831640330523,0.0752909124933834,0.000513718442465338,5.02042219565069e-05,0.000161080391953033
59.4,0.354716801759757,0.0204333682550088,0.0754519928853364,0.000513535591132541,5.02375021441751e-05,0.000161133663733243
59.5,0.35523033735089,0.020483605757153,0.0756131265490697,0.000513352977377757,5.02707297040141e-05,0.000161186805042596
59.6,0.355743690328267,0.020533876486857,0.0757743133541122,0.000513170600562052,5.03039047685394e-05,0.00016123981628785
59.7,0.356256860928829,0.0205841803916255,0.0759355531704001,0.000512988460049213,5.03370274697254e-05,0.00016129269787396
59.8,0.356769849388879,0.0206345174190953,0.0760968458682741,0.000512806555205803,5.03700979390329e-05,0.000161345450204034
59.9,0.357282655944084,0.0206848875170343,0.0762581913184781,0.000512624885400881,5.04031163073848e-05,0.000161398073679347
60,0.357795280829485,0.0207352906333417,0.0764195893921574,0.000512443450006395,5.04360827051908e-05,0.000161450568699359
60.1,0.358307724279492,0.0207857267160469,0.0765810399608568,0.000512262248396844,5.04689972623332e-05,0.00016150293566175
60.2,0.358819986527889,0.0208361957133092,0.0767425428965186,0.000512081279949395,5.0501860108184e-05,0.000161555174962358
60.3,0.359332067807838,0.0208866975734174,0.0769040980714809,0.000511900544043875,5.0534671371609e-05,0.000161607286995283
60.4,0.359843968351882,0.020937232244789,0.0770657053584762,0.00051172004006278,5.0567431180943e-05,0.00016165927215285
60.5,0.360355688391945,0.0209877996759699,0.077227364630629,0.000511539767391045,5.06001396640351e-05,0.000161711130825623
60.6,0.360867228159336,0.021038399815634,0.0773890757614547,0.000511359725416327,5.06327969482176e-05,0.000161762863402373
60.7,0.361378587884752,0.0210890326125822,0.077550838624857,0.000511179913528781,5.06654031603229e-05,0.00016181447027018
60.8,0.361889767798281,0.0211396980157425,0.0777126530951272,0.000511000331121114,5.0697958426691e-05,0.000161865951814388
60.9,0.362400768129402,0.0211903959741692,0.0778745190469416,0.000510820977588755,5.07304628731518e-05,0.000161917308418608
61,0.362911589106991,0.0212411264370424,0.0780364363553602,0.000510641852329297,5.0762916625053e-05,0.000161968540464769
61.1,0.36342223095932,0.0212918893536674,0.078198404895825,0.000510462954743274,5.07953198072494e-05,0.000162019648333053
61.2,0.363932693914063,0.0213426846734747,0.078360424544158,0.000510284284233276,5.0827672544107e-05,0.00016207063240202
61.3,0.364442978198297,0.0213935123460188,0.0785224951765601,0.000510105840204833,5.08599749595023e-05,0.000162121493048478
61.4,0.364953084038501,0.0214443723209783,0.0786846166696085,0.000509927622065642,5.08922271768332e-05,0.000162172230647642
61.5,0.365463011660567,0.0214952645481551,0.0788467889002562,0.000509749629225842,5.09244293190221e-05,0.000162222845573032
61.6,0.365972761289793,0.0215461889774741,0.0790090117458292,0.000509571861098179,5.09565815084989e-05,0.000162273338196517
61.7,0.366482333150891,0.0215971455589826,0.0791712850840257,0.000509394317097678,5.09886838672355e-05,0.000162323708888315
61.8,0.366991727467989,0.0216481342428499,0.079333608792914,0.000509216996641859,5.10207365167215e-05,0.000162373958017076
61.9,0.367500944464631,0.0216991549793666,0.0794959827509311,0.000509039899150743,5.10527395779746e-05,0.000162424085949742
62,0.368009984363781,0.0217502077189446,0.0796584068368809,0.000508863024046513,5.10846931715513e-05,0.000162474093051743
62.1,0.368518847387828,0.0218012924121161,0.0798208809299326,0.000508686370753797,5.11165974175463e-05,0.000162523979686843
62.2,0.369027533758582,0.0218524090095337,0.0799834049096194,0.000508509938699664,5.11484524355829e-05,0.000162573746217212
62.3,0.369536043697281,0.0219035574619692,0.0801459786558367,0.000508333727313515,5.11802583448295e-05,0.000162623393003491
62.4,0.370044377424595,0.0219547377203141,0.0803086020488401,0.000508157736027026,5.12120152640003e-05,0.000162672920404713
62.5,0.370552535160622,0.0220059497355781,0.0804712749692449,0.000507981964274207,5.12437233113443e-05,0.00016272232877837
62.6,0.371060517124896,0.0220571934588894,0.0806339972980232,0.000507806411491285,5.12753826046701e-05,0.000162771618480356
62.7,0.371568323536387,0.0221084688414941,0.0807967689165036,0.000507631077116988,5.13069932613318e-05,0.000162820789865084
62.8,0.372075954613504,0.0221597758347554,0.0809595897063687,0.000507455960592151,5.13385553982323e-05,0.000162869843285368
62.9,0.372583410574096,0.0222111143901536,0.081122459549654,0.000507281061359999,5.13700691318342e-05,0.000162918779092566
63,0.373090691635456,0.0222624844592855,0.0812853783287466,0.000507106378865918,5.1401534578159e-05,0.00016296759763644
63.1,0.373597798014322,0.0223138859938636,0.081448345926383,0.000506931912557462,5.14329518527777e-05,0.000163016299265337
63.2,0.37410472992688,0.0223653189457164,0.0816113622256484,0.000506757661884627,5.14643210708376e-05,0.000163064884325992
63.3,0.374611487588764,0.0224167832667873,0.0817744271099744,0.000506583626299462,5.14956423470353e-05,0.000163113353163769
63.4,0.375118071215064,0.0224682789091343,0.0819375404631381,0.000506409805256347,5.15269157956438e-05,0.000163161706122447
63.5,0.37562448102032,0.0225198058249299,0.0821007021692606,0.000506236198211663,5.15581415305097e-05,0.000163209943544393
63.6,0.376130717218532,0.0225713639664604,0.082263912112805,0.000506062804624119,5.15893196650352e-05,0.0001632580657705
63.7,0.376636780023156,0.0226229532861255,0.0824271701785755,0.000505889623954647,5.16204503122099e-05,0.000163306073140176
63.8,0.377142669647111,0.0226745737364377,0.0825904762517157,0.000505716655666122,5.16515335845895e-05,0.000163353965991417
63.9,0.377648386302777,0.0227262252700223,0.0827538302177071,0.000505543899223804,5.1682569594317e-05,0.000163401744660743
64,0.378153930202001,0.0227779078396166,0.0829172319623678,0.000505371354094841,5.1713558453105e-05,0.000163449409483291
64.1,0.378659301556095,0.0228296213980697,0.0830806813718511,0.000505199019748714,5.17445002722536e-05,0.000163496960792694
64.2,0.379164500575844,0.022881365898342,0.0832441783326438,0.000505026895656846,5.17753951626565e-05,0.000163544398921286
64.3,0.379669527471501,0.0229331412935046,0.0834077227315651,0.000504854981292879,5.18062432347775e-05,0.000163591724199871
64.4,0.380174382452794,0.0229849475367394,0.083571314455765,0.000504683276132567,5.18370445986779e-05,0.000163638936957936
64.5,0.380679065728926,0.0230367845813381,0.0837349533927229,0.000504511779653549,5.18677993640096e-05,0.00016368603752355
64.6,0.38118357750858,0.0230886523807021,0.0838986394302464,0.000504340491335686,5.18985076400219e-05,0.000163733026223398
64.7,0.381687917999916,0.0231405508883421,0.0840623724564698,0.000504169410660948,5.19291695355514e-05,0.000163779903382802
64.8,0.382192087410577,0.0231924800578776,0.0842261523598526,0.000503998537113137,5.19597851590357e-05,0.00016382666932567
64.9,0.38269608594769,0.0232444398430367,0.0843899790291783,0.000503827870178164,5.19903546185099e-05,0.000163873324374633
65,0.383199913817868,0.0232964301976552,0.0845538523535529,0.000503657409344049,5.20208780216171e-05,0.000163919868850879
65.1,0.383703571227212,0.0233484510756768,0.0847177722224038,0.000503487154100812,5.20513554755943e-05,0.000163966303074317
65.2,0.384207058381313,0.0234005024311524,0.0848817385254781,0.000503317103940304,5.20817870872901e-05,0.000164012627363486
65.3,0.384710375485253,0.0234525842182397,0.0850457511528416,0.000503147258356484,5.21121729631646e-05,0.000164058842035616
65.4,0.38521352274361,0.0235046963912029,0.0852098099948772,0.000502977616845313,5.21425132092822e-05,0.000164104947406596
65.5,0.385716500360455,0.0235568389044121,0.0853739149422838,0.000502808178904746,5.21728079313118e-05,0.000164150943791005
65.6,0.38621930853936,0.0236090117123435,0.0855380658860748,0.000502638944034517,5.22030572345546e-05,0.000164196831502122
65.7,0.386721947483394,0.023661214769578,0.085702262717577,0.000502469911736414,5.22332612239058e-05,0.00016424261085192
65.8,0.387224417395131,0.0237134480308019,0.0858665053284289,0.000502301081514167,5.22634200039035e-05,0.000164288282151079
65.9,0.387726718476645,0.0237657114508058,0.08603079361058,0.000502132452873505,5.2293533678676e-05,0.000164333845708992
66,0.388228850929518,0.0238180049844845,0.086195127456289,0.000501964025321822,5.23236023519946e-05,0.000164379301833772
66.1,0.38873081495484,0.0238703285868365,0.0863595067581227,0.000501795798368676,5.23536261272523e-05,0.000164424650832273
66.2,0.389232610753209,0.0239226822129637,0.086523931408955,0.000501627771525293,5.23836051074603e-05,0.000164469893010083
66.3,0.389734238524734,0.0239750658180712,0.0866884013019651,0.00050145994430506,5.24135393952588e-05,0.000164515028671514
66.4,0.390235698469039,0.0240274793574665,0.0868529163306366,0.000501292316222923,5.24434290929167e-05,0.000164560058119628
66.5,0.390736990785262,0.0240799227865594,0.0870174763887562,0.000501124886795934,5.24732743023386e-05,0.000164604981656269
66.6,0.391238115672058,0.0241323960608617,0.0871820813704125,0.000500957655542866,5.25030751250544e-05,0.000164649799582042
66.7,0.391739073327601,0.0241848991359868,0.0873467311699945,0.000500790621984326,5.253283166224e-05,0.000164694512196278
66.8,0.392239863949585,0.024237431967649,0.0875114256821908,0.000500623785642862,5.25625440146935e-05,0.000164739119797142
66.9,0.392740487735228,0.0242899945116637,0.087676164801988,0.000500457146042688,5.2592212282862e-05,0.000164783622681547
67,0.393240944881271,0.0243425867239466,0.0878409484246695,0.000500290702710016,5.26218365668359e-05,0.000164828021145216
67.1,0.393741235583981,0.0243952085605134,0.0880057764458147,0.000500124455172724,5.26514169663338e-05,0.000164872315482636
67.2,0.394241360039153,0.0244478599774797,0.0881706487612974,0.000499958402960576,5.26809535807311e-05,0.000164916505987142
67.3,0.394741318442114,0.0245005409310605,0.0883355652672845,0.000499792545604894,5.27104465090425e-05,0.000164960592950847
67.4,0.395241110987719,0.0245532513775695,0.0885005258602354,0.000499626882639159,5.27398958499251e-05,0.000165004576664698
67.5,0.395740737870358,0.0246059912734194,0.0886655304369001,0.000499461413598301,5.27693017017029e-05,0.000165048457418465
67.6,0.396240199283956,0.0246587605751211,0.0888305788943185,0.000499296138019134,5.2798664162336e-05,0.000165092235500722
67.7,0.396739495421976,0.0247115592392835,0.0889956711298192,0.000499131055440138,5.28279833294336e-05,0.000165135911198905
67.8,0.397238626477416,0.0247643872226129,0.0891608070410181,0.000498966165401737,5.28572593002756e-05,0.000165179484799285
67.9,0.397737592642817,0.0248172444819132,0.0893259865258174,0.000498801467445797,5.28864921717845e-05,0.000165222956586983
68,0.398236394110263,0.024870130974085,0.0894912094824044,0.000498636961116072,5.29156820405427e-05,0.000165266326845964
68.1,0.398735031071379,0.0249230466561255,0.0896564758092504,0.000498472645958037,5.29448290027962e-05,0.000165309595859059
68.2,0.399233503717337,0.0249759914851283,0.0898217854051094,0.000498308521518886,5.29739331544543e-05,0.000165352763907986
68.3,0.399731812238856,0.0250289654182828,0.0899871381690174,0.000498144587347316,5.30029945910795e-05,0.000165395831273299
68.4,0.400229956826203,0.0250819684128738,0.0901525340002907,0.000497980842993906,5.30320134079082e-05,0.000165438798234455
68.5,0.400727937669197,0.0251350004262817,0.0903179727985252,0.000497817288010849,5.306098969984e-05,0.0001654816650698
68.6,0.401225754957208,0.0251880614159816,0.090483454463595,0.000497653921952057,5.30899235614349e-05,0.000165524432056544
68.7,0.40172340887916,0.025241151339543,0.0906489788956515,0.000497490744372997,5.31188150869333e-05,0.000165567099470826
68.8,0.402220899623533,0.02529427015463,0.0908145459951223,0.000497327754830856,5.31476643702462e-05,0.000165609667587677
68.9,0.402718227378364,0.0253474178190002,0.09098015566271,0.000497164952884432,5.31764715049482e-05,0.000165652136681002
69,0.403215392331249,0.0254005942905051,0.091145807799391,0.000497002338094132,5.3205236584291e-05,0.000165694507023695
69.1,0.403712394669343,0.0254537995270894,0.0913115023064147,0.00049683991002214,5.32339597012141e-05,0.000165736778887496
69.2,0.404209234579365,0.0255070334867907,0.0914772390853022,0.000496677668232026,5.32626409483171e-05,0.000165778952543105
69.3,0.404705912247597,0.025560296127739,0.0916430180378453,0.000496515612289194,5.32912804178838e-05,0.000165821028260155
69.4,0.405202427859886,0.0256135874081569,0.0918088390661055,0.000496353741760436,5.33198782018893e-05,0.000165863006307235
69.5,0.405698781601647,0.0256669072863587,0.0919747020724127,0.000496192056214317,5.33484343919789e-05,0.000165904886951798
69.6,0.406194973657861,0.0257202557207507,0.0921406069593645,0.00049603055522085,5.33769490794825e-05,0.00016594667046034
69.7,0.406691004213082,0.0257736326698302,0.0923065536298248,0.000495869238351765,5.34054223554209e-05,0.00016598835709826
69.8,0.407186873451433,0.0258270380921856,0.0924725419869231,0.000495708105180126,5.34338543104959e-05,0.000166029947129928
69.9,0.407682581556614,0.0258804719464961,0.092638571934053,0.000495547155280884,5.3462245035104e-05,0.000166071440818691
70,0.408178128711894,0.0259339341915312,0.0928046433748717,0.000495386388230268,5.34905946193293e-05,0.000166112838426824
70.1,0.408673515100125,0.0259874247861506,0.0929707562132985,0.00049522580360617,5.35189031529333e-05,0.000166154140215646
70.2,0.409168740903731,0.0260409436893035,0.0931369103535142,0.000495065400988037,5.35471707254001e-05,0.000166195346445408
70.3,0.409663806304719,0.0260944908600289,0.0933031056999596,0.000494905179956651,5.35753974258736e-05,0.000166236457375346
70.4,0.410158711484676,0.0261480662574548,0.0934693421573349,0.000494745140094732,5.36035833432202e-05,0.000166277473263698
70.5,0.41065345662477,0.026201669840798,0.0936356196305986,0.000494585280986004,5.36317285659872e-05,0.000166318394367732
70.6,0.411148041905756,0.026255301569364,0.0938019380249664,0.000494425602216186,5.36598331824303e-05,0.000166359220943643
