time;y1;y2;y3;u1
137;0.21284180000000003;0.021093279999999992;0.09073520000000002;0.00005064
138;0.2143394;0.02159055999999998;0.09122960000000002;0.00005064
139;0.2151714;0.02192208000000001;0.09205360000000004;0.00005064
140;0.2160034;0.022087840000000025;0.09271280000000004;0.00005064
141;0.21733460000000002;0.022585120000000014;0.09271280000000004;0.00005064
142;0.21816660000000002;0.022585120000000014;0.09337200000000004;0.00005064
143;0.21899860000000002;0.022916639999999988;0.09419600000000003;0.00005064
144;0.22032980000000002;0.023413919999999977;0.09485520000000003;0.00005064
145;0.22116180000000002;0.023579679999999992;0.09534960000000003;0.00005064
146;0.2223266;0.023579679999999992;0.09600880000000003;0.00005064
147;0.2231586;0.023579679999999992;0.09699760000000002;0.00005064
148;0.2231586;0.02391120000000002;0.09765680000000002;0.00005064
149;0.22465620000000003;0.02440848000000001;0.09815120000000002;0.00005064
150;0.2256546;0.024574240000000025;0.09881040000000002;0.00005064
151;0.22615380000000002;0.02490576;0.09979920000000003;0.00005064
152;0.22748500000000002;0.025071520000000014;0.09979920000000003;0.00005064
153;0.2284834;0.025568800000000003;0.10029360000000004;0.00005064
154;0.22964820000000002;0.025568800000000003;0.10095280000000004;0.00005064
155;0.23064660000000003;0.025734560000000017;0.10128240000000002;0.00005064
156;0.23164500000000002;0.025900319999999977;0.10194160000000002;0.00005064
157;0.23247700000000002;0.02606607999999999;0.10276560000000004;0.00005064
158;0.2336418;0.02606607999999999;0.10326000000000002;0.00005064
159;0.2336418;0.02639760000000002;0.10375440000000002;0.00005064
160;0.23480660000000003;0.026729119999999995;0.10457840000000002;0.00005064
161;0.23547220000000002;0.026729119999999995;0.10507280000000002;0.00005064
162;0.23663700000000001;0.027060640000000025;0.10606160000000003;0.00005064
163;0.237469;0.027557920000000014;0.10606160000000003;0.00005064
164;0.2384674;0.02772368000000003;0.10655600000000004;0.00005064
165;0.23963220000000002;0.027889439999999988;0.10705040000000002;0.00005064
166;0.24063060000000003;0.028055200000000002;0.10754480000000002;0.00005064
167;0.24179540000000002;0.028386719999999976;0.10803920000000003;0.00005064
168;0.2427938;0.028386719999999976;0.10869840000000003;0.00005064
169;0.24379220000000001;0.028718240000000006;0.10919280000000003;0.00005064
