time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1;u2
369;0.3010338;0.48729328000000005;0.30102;0.3011660439505676;-0.04456208552870496;0.1067116999736523;0.00005361466990741794;0.00015737389013922008;0.00009700465052133464;0;0
370;0.30120020000000003;0.48696176;0.30085520000000004;0.3010703478396496;-0.04460070225328174;0.10662601592902438;0.0000535685740174561;0.00015791418255090865;0.00009719445422628104;0;0
371;0.3010338;0.48646448000000003;0.30085520000000004;0.3011027417888409;-0.0446412021445973;0.10654099322369315;0.00005445366991517558;0.000158466748280411;0.00009738010437448032;0;0
372;0.30120020000000003;0.48646448000000003;0.30085520000000004;0.30099417624314595;-0.044679161394850536;0.1064558627026404;0.000053720432833677015;0.00015897194834969876;0.00009756620379784251;0;0
373;0.30120020000000003;0.48596720000000004;0.30085520000000004;0.3010998363747272;-0.04472116677091088;0.10637196328621654;0.00005406254151928712;0.00015950429413406377;0.00009774838087080426;0;0
374;0.30120020000000003;0.48546992;0.30085520000000004;0.30111985987230594;-0.044762018127483795;0.10628933007429021;0.000053289700564259406;0.00015999840287186698;0.00009792741288403439;0;0
375;0.3010338;0.48546992;0.30085520000000004;0.3011393815178358;-0.04480267727405773;0.10620699236610683;0.00005424559769146821;0.00016049963031689653;0.00009811175378495516;0;0
376;0.3010338;0.48530416000000004;0.30085520000000004;0.3010596637969291;-0.044840760872007536;0.10612440535429175;0.000057081295713119876;0.00016097877381859125;0.00009829949035110682;0;0
377;0.30120020000000003;0.48497264000000007;0.30085520000000004;0.30098163776246606;-0.044878124382359975;0.10604193098661623;0.00005406854964084514;0.00016154533294518428;0.00009848390279679624;0;0
378;0.30120020000000003;0.48480688000000005;0.30085520000000004;0.3010910862193553;-0.04491967138555583;0.10595918264418051;0.00005361854525524391;0.0001620814456954154;0.00009866712782142582;0;0
379;0.3010338;0.4843096;0.30085520000000004;0.3011554419278488;-0.04495891307669807;0.10587847779159068;0.00005346364871010461;0.0001626414100661307;0.00009885884020624608;0;0
380;0.30120020000000003;0.48397808000000003;0.30085520000000004;0.3010189757111126;-0.04499450835939425;0.10579802428582018;0.00005309285599699114;0.00016313129484995788;0.00009904892539326503;0;0
381;0.30120020000000003;0.48348080000000004;0.30085520000000004;0.30109136197538433;-0.04503448631379421;0.10571774898919406;0.0000536373723664843;0.00016366499256818663;0.00009923580575165365;0;0
382;0.30120020000000003;0.48331504000000003;0.30085520000000004;0.3011089503678318;-0.04507402878132869;0.1056388181130338;0.000053109787099597545;0.00016415632528742681;0.00009942331397597833;0;0
383;0.30120020000000003;0.48281776000000004;0.30085520000000004;0.3011386866256219;-0.045112609461360316;0.10556075544437081;0.000054101797591531126;0.00016470361296227584;0.00009960619782782856;0;0
384;0.30120020000000003;0.48248624000000007;0.30085520000000004;0.30115374555418933;-0.045151018005710065;0.10548282419774647;0.000053775244511003776;0.00016523672598285077;0.00009978389958159361;0;0
385;0.3010338;0.48198896;0.30085520000000004;0.30112990125670214;-0.04518789284458329;0.1054052035734267;0.00005350716242771303;0.000165791304407099;0.00009996100233437153;0;0
386;0.3010338;0.48198896;0.30085520000000004;0.30103919762468495;-0.04522347156945371;0.10532778009989216;0.00005369950767738673;0.00016631191615180352;0.00010014235922415126;0;0
387;0.3010338;0.4818232;0.30085520000000004;0.3010066281003393;-0.04526143686279077;0.10524994765019367;0.00005455400918276957;0.00016671632968851224;0.000100331027517227;0;0
388;0.30120020000000003;0.48149168000000003;0.3013496;0.30099435447993217;-0.045297388829950276;0.10517353716715952;0.00005387099817695191;0.00016729098379251529;0.00010051942205765038;0;0
389;0.30120020000000003;0.48116016000000006;0.30085520000000004;0.30105965902930726;-0.04533625832884005;0.10509739558753821;0.00005336418786602047;0.0001677975574488918;0.00010070658221237099;0;0
390;0.30120020000000003;0.48099440000000004;0.30085520000000004;0.3010844399043569;-0.045374640788433486;0.10502195427511547;0.000054340040729717814;0.00016827549073975857;0.00010089351162040638;0;0
391;0.30120020000000003;0.48049712;0.30085520000000004;0.3011305352041605;-0.0454128840661567;0.10494647697982654;0.00005343698876859342;0.0001687865035125846;0.00010108142011285321;0;0
392;0.30120020000000003;0.48033136000000004;0.30085520000000004;0.30113334609610054;-0.04544950582926044;0.10487259639347862;0.000053503909166531725;0.00016931911109462254;0.00010127521508632575;0;0
393;0.30120020000000003;0.47999984000000007;0.30085520000000004;0.3010810828057226;-0.04548485992579248;0.1047989865509173;0.000055233857826515474;0.00016984274088242016;0.00010146675187316583;0;0
394;0.3010338;0.47917104000000005;0.30085520000000004;0.3011305797482671;-0.045521765240490876;0.1047262843277499;0.00005359622189601405;0.0001703997762612024;0.00010165245782234481;0;0
395;0.3008674;0.47900528000000003;0.30085520000000004;0.30103936742923465;-0.0455557565768827;0.104653351815324;0.00005359170752469578;0.00017094072514730149;0.00010184105056990066;0;0
396;0.30120020000000003;0.4788395200000001;0.30085520000000004;0.30087050684028;-0.04558800049241811;0.10457958256735612;0.000054344589411738824;0.00017151441681050085;0.00010202060085685317;0;0
397;0.30120020000000003;0.4788395200000001;0.30085520000000004;0.30107021288560504;-0.045625617229610956;0.10450605571013953;0.000053953591957486464;0.0001721024995415271;0.00010220032815354163;0;0
398;0.30120020000000003;0.47834224000000003;0.30085520000000004;0.30113086894262797;-0.045663094504845785;0.10443554441584947;0.000054370090616486695;0.0001726266296411698;0.00010237785162071178;0;0
399;0.30120020000000003;0.47801072;0.30085520000000004;0.30114868421649954;-0.04569872398602217;0.10436512746583584;0.000053493967502857246;0.00017318196492480237;0.00010255981983731436;0;0
400;0.30120020000000003;0.47784496000000004;0.30085520000000004;0.30114144750350375;-0.0457340146122358;0.10429494805361089;0.00005382640738201393;0.00017372070137386666;0.00010274352621098208;0;0
