time;y1;y2;y3;x1;x2;x3
181;0.40077301894833217;0.045945117368083765;0.1207203236231574;0.8940898138467073;0.0947735879045299;0.2822040902369344
182;0.403374660844142;0.04627715875118261;0.12219693118564408;0.8981573664393725;0.09550090611190276;0.28392257671099397
183;0.40695191845088047;0.046941241517380286;0.12416574126895961;0.9022089334270487;0.096207291221261;0.2856348571674564
184;0.410529176057619;0.047107262208929766;0.12531421381756033;0.9062630581005522;0.09692323867612998;0.28733230450006647
185;0.41361862580889314;0.04743930359202861;0.12679082138004696;0.9103183114248572;0.09764351712327705;0.28904529181936206
186;0.4168706781786554;0.04793736566667687;0.12859556395641955;0.9143689840818066;0.09836054905117829;0.29074600143792617
187;0.4202853331669058;0.04843542774132513;0.13040030653279214;0.9184219521566541;0.0990648708948158;0.29245159714671654
188;0.4222365645887631;0.04893348981597339;0.13122064406750691;0.9224699081160115;0.09979986373674377;0.2941482027948772
189;0.4230495776812037;0.04893348981597339;0.13154877908139284;0.9264959116777882;0.10052875604014563;0.2958332842573402
190;0.42483820648457293;0.04909951050752281;0.13253318412305062;0.9305125333925962;0.10125173467734853;0.2975325363666389
191;0.42613902743247783;0.049431551890621706;0.13351758916470838;0.9345419093360664;0.10198534777954205;0.2992271749427015
192;0.4289032719467758;0.049431551890621706;0.1346660617133091;0.9385505597454881;0.10272031199455293;0.3009239342855035
193;0.4328057347904905;0.05009563465681939;0.1363067367827387;0.9425631002729479;0.10344863255960682;0.3026407926880227
194;0.4358951845417646;0.05026165534836881;0.13843961437299718;0.946551234261183;0.10417230796804391;0.3043440793739811
195;0.43768381334513384;0.050925738114566486;0.13991622193548386;0.9505518821089567;0.10491070725632314;0.3060501960812367
196;0.4406106604779199;0.05125777949766539;0.14090062697714162;0.954530674281978;0.10563399882650072;0.30775524001793986
197;0.4451635337955871;0.05208788295541249;0.14336163958128603;0.958500835509863;0.10636687168365777;0.30945688576909364
198;0.44987900973174233;0.05275196572161017;0.1450023146507156;0.9624891149435318;0.10709536229589141;0.31115564557627584
199;0.4539440751939452;0.05325002779625843;0.1472992597479171;0.9664571508134888;0.10784933415973791;0.312866097929617
200;0.4570335249452193;0.05391411056245617;0.14910400232428964;0.9704300410071268;0.10860907532907886;0.31456321329380177
201;0.4596351668410291;0.05408013125400559;0.14992433985900444;0.9743835732306061;0.10935019787867939;0.31625344777215214
202;0.45996037207800533;0.05424615194555501;0.15025247487289037;0.97834875440555;0.11010127619325898;0.31794850443583544
203;0.4623994113553271;0.05491023471175269;0.15205721744926295;0.9822984299082872;0.11085493411439971;0.3196295739767286
204;0.4646758480141606;0.05507625540330211;0.1530416224909207;0.9862307273611134;0.11161689803960012;0.3213341240149913
205;0.4661392715805537;0.05524227609485153;0.1538619600256355;0.9901614278987593;0.11236916974417055;0.3230251091897956
206;0.46841570823938716;0.05524227609485153;0.15468229756035035;0.9940879354746189;0.11313662706390437;0.32471129714568353
207;0.4697165291872921;0.05574033816949985;0.1556667026020081;0.9980180698936925;0.11388018320633467;0.3264207055139424
