time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1
191;0.2539426;0.05242192000000001;0.17231120000000003;0.2569743135334748;0.02314266917327908;0.14402183539571384;0.00004855989013682145;0.000036596115878298486;0.000004204090433926791;0.00010128
192;0.2514466;0.05242192000000001;0.1713224;0.2556932655146588;0.023146977182229644;0.14333602062035045;0.00004942071682784979;0.00003676342979424759;0.0000041923381986735694;0.00010128
193;0.2494498;0.052256159999999996;0.17082800000000004;0.2536743962750041;0.02315788678460596;0.1426545874213346;0.00004882920441208057;0.00003693603562693881;0.000004178040991584507;0.00010128
194;0.24761940000000002;0.052256159999999996;0.17016880000000004;0.25177923904431615;0.02315939289426921;0.14197010829505777;0.000050914469958465055;0.00003710206248316043;0.000004162738206560214;0.00010128
195;0.244957;0.052256159999999996;0.16950960000000004;0.24979422921657615;0.023172264006704503;0.14127901135058066;0.000049140945032167396;0.00003727265735544691;0.000004146202223116786;0.00010128
196;0.243293;0.05192464000000002;0.16950960000000004;0.24740342996459636;0.023187080023811892;0.1405887806135974;0.00004874597083419778;0.00003743948219628573;0.000004129564623286003;0.00010128
197;0.2411298;0.05192464000000002;0.16835600000000003;0.245484556119199;0.023200522852241192;0.139891584155781;0.00004943550209595576;0.0000376021099079568;0.0000041123091814900905;0.00010128
198;0.23963220000000002;0.05159311999999999;0.16786160000000003;0.24355272717688226;0.02320793885587853;0.13919189894858486;0.00005202554791226069;0.000037762047727800684;0.000004094000162979913;0.00010128
199;0.23713620000000002;0.05175888000000001;0.16720240000000003;0.24165849578271956;0.02321492808137559;0.1384924669313377;0.00004968861269003551;0.00003792349225350286;0.000004075224003263008;0.00010128
200;0.23497300000000002;0.05175888000000001;0.16637840000000004;0.23944847632186622;0.02322905979191487;0.13779076160155426;0.00004879230999817206;0.000038086272205063924;0.0000040543123353102655;0.00010128
201;0.23497300000000002;0.05159311999999999;0.16555440000000002;0.23729495813378781;0.02323856192577045;0.13708398419153703;0.000049039349193161246;0.00003824703115520051;0.000004033413692585555;0.00010128
202;0.2334754;0.05159311999999999;0.16489520000000002;0.23634384380129847;0.023257944240633842;0.13637148492261852;0.00004910573060596116;0.00003840686105508979;0.000004012312589042021;0.00010128
