x1;x2;x3;dx1;dx2;dx3;y1;y2;y3
0.382848164279606;0.029845940946383;0.125295693763929;0.00294090958204798;0.000414213159740356;0.0010714609685116;0.382848164279606;0.029845940946383;0.125295693763929
0.385678096141577;0.0305086820019675;0.125955054359936;0.00282993186197071;0.00057989842363651;0.0010714609685116;0.385678096141577;0.0305086820019675;0.125955054359936
0.388175094843316;0.031005737793656;0.127438615700952;0.00294090958204799;0.000497055791688433;0.00164840149001787;0.388175094843316;0.031005737793656;0.127438615700952
0.391337959865518;0.0315027935853444;0.129251857339972;0.00299639844208662;0.000414213159740356;0.00164840149001787;0.391337959865518;0.0315027935853444;0.129251857339972
0.394500824887721;0.0318341641131367;0.130735418680988;0.00310737616216389;0.000331370527792307;0.00148356134101607;0.394500824887721;0.0318341641131367;0.130735418680988
0.397164290169576;0.032165534640929;0.132218980022004;0.00282993186197069;0.00033137052779228;0.00123630111751338;0.397164290169576;0.032165534640929;0.132218980022004
0.40066008835201;0.0324969051687213;0.133208020916015;0.00299639844208662;0.000497055791688433;0.00148356134101607;0.40066008835201;0.0324969051687213;0.133208020916015
0.402990620473633;0.0331596462243059;0.135186102704036;0.00294090958204798;0.000497055791688433;0.00131872119201429;0.402990620473633;0.0331596462243059;0.135186102704036
0.406153485495836;0.0334910167520981;0.135845463300043;0.00310737616216391;0.000414213159740356;0.000824200745008927;0.406153485495836;0.0334910167520981;0.135845463300043
0.409482817098154;0.0339880725437866;0.136834504194054;0.00310737616216391;0.00057989842363651;0.00164840149001785;0.409482817098154;0.0339880725437866;0.136834504194054
0.412312748960125;0.0346508135993712;0.139142266280079;0.00282993186197071;0.000497055791688433;0.00164840149001785;0.412312748960125;0.0346508135993712;0.139142266280079
0.415475613982327;0.0349821841271635;0.14013130717409;0.00277444300193206;0.000248527895844231;0.000989040894010723;0.415475613982327;0.0349821841271635;0.14013130717409
0.417972612684066;0.0351478693910596;0.141120348068101;0.00249699870173886;0.00033137052779228;0.00115388104301249;0.417972612684066;0.0351478693910596;0.141120348068101
0.420636077965921;0.035644925182748;0.142439069260115;0.00282993186197071;0.000497055791688433;0.00164840149001785;0.420636077965921;0.035644925182748;0.142439069260115
0.422966610087544;0.0361419809744365;0.144417151048136;0.0027189541418934;0.00057989842363651;0.00131872119201429;0.422966610087544;0.0361419809744365;0.144417151048136
0.426462408269978;0.0368047220300211;0.145076511644143;0.00310737616216389;0.00033137052779228;0.00140114126651518;0.426462408269978;0.0368047220300211;0.145076511644143
0.428792940391601;0.0368047220300211;0.147219433581167;0.00260797642181613;0.000331370527792307;0.00173082156451876;0.428792940391601;0.0368047220300211;0.147219433581167
0.432288738574036;0.0374674630856057;0.148538154773181;0.00282993186197071;0.00057989842363651;0.00115388104301249;0.432288738574036;0.0374674630856057;0.148538154773181
0.434286337535427;0.0379645188772941;0.149527195667192;0.00244150984170022;0.00057989842363651;0.00140114126651517;0.434286337535427;0.0379645188772941;0.149527195667192
0.437282735977513;0.0386272599328787;0.151340437306211;0.00294090958204796;0.000331370527792307;0.00131872119201429;0.437282735977513;0.0386272599328787;0.151340437306211
0.439613268099136;0.0386272599328787;0.15216463805122;0.00288542072200933;0.000165685263896126;0.00115388104301251;0.439613268099136;0.0386272599328787;0.15216463805122
0.443109066281571;0.0389586304606709;0.153648199392236;0.00282993186197069;0.000497055791688433;0.00148356134101607;0.443109066281571;0.0389586304606709;0.153648199392236
0.445938998143541;0.0396213715162556;0.155131760733252;0.00271895414189342;0.000331370527792307;0.00140114126651518;0.445938998143541;0.0396213715162556;0.155131760733252
0.448103063685048;0.0396213715162556;0.156450481925267;0.00266346528185477;0.000414213159740356;0.00140114126651518;0.448103063685048;0.0396213715162556;0.156450481925267
0.451265928707251;0.0404497978357363;0.157934043266283;0.00277444300193206;0.000497055791688433;0.00131872119201429;0.451265928707251;0.0404497978357363;0.157934043266283
0.453929393989106;0.0406154830996324;0.159087924309295;0.00260797642181613;0.00033137052779228;0.00115388104301249;0.453929393989106;0.0406154830996324;0.159087924309295
0.456426392690844;0.0411125388913208;0.160241805352308;0.00260797642181613;0.000414213159740356;0.00148356134101607;0.456426392690844;0.0411125388913208;0.160241805352308
0.459089857972699;0.0414439094191131;0.162055046991327;0.00277444300193206;0.000331370527792307;0.00131872119201429;0.459089857972699;0.0414439094191131;0.162055046991327
0.461753323254554;0.0417752799469054;0.162879247736336;0.00266346528185479;0.000248527895844231;0.000989040894010709;0.461753323254554;0.0417752799469054;0.162879247736336
0.464749721696641;0.0419409652108016;0.164033128779349;0.00282993186197071;0.000497055791688433;0.00131872119201429;0.464749721696641;0.0419409652108016;0.164033128779349
0.467080253818264;0.0427693915302823;0.165516690120365;0.00260797642181613;0.000414213159740356;0.00140114126651518;0.467080253818264;0.0427693915302823;0.165516690120365
0.470243118840466;0.0427693915302823;0.166835411312379;0.00266346528185476;8.28426319480768e-05;0.000989040894010709;0.470243118840466;0.0427693915302823;0.166835411312379
0.472573650962089;0.0429350767941785;0.167494771908386;0.00244150984170022;0.000497055791688433;0.00131872119201429;0.472573650962089;0.0429350767941785;0.167494771908386
0.475070649663828;0.0437635031136592;0.169472853696408;0.0024415098417002;0.000497055791688433;0.00164840149001787;0.475070649663828;0.0437635031136592;0.169472853696408
0.477567648365567;0.0439291883775553;0.170791574888422;0.00266346528185479;0.000165685263896154;0.00123630111751338;0.477567648365567;0.0439291883775553;0.170791574888422
0.47989818048719;0.0440948736414515;0.171945455931434;0.00260797642181613;0.00033137052779228;0.00123630111751338;0.47989818048719;0.0440948736414515;0.171945455931434
0.483061045509392;0.0445919294331399;0.173264177123449;0.00266346528185477;0.000497055791688433;0.00148356134101607;0.483061045509392;0.0445919294331399;0.173264177123449
0.485391577631015;0.0450889852248283;0.174912578613467;0.00266346528185476;0.000414213159740384;0.00131872119201429;0.485391577631015;0.0450889852248283;0.174912578613467
0.487888576332754;0.0454203557526207;0.175901619507477;0.00255248756177747;0.00033137052779228;0.00115388104301251;0.487888576332754;0.0454203557526207;0.175901619507477
0.491051441354956;0.0457517262804129;0.177220340699492;0.00282993186197071;0.000662741055584559;0.00140114126651518;0.491051441354956;0.0457517262804129;0.177220340699492
0.493049040316348;0.0467458378637898;0.178703902040508;0.00233053212162293;0.000662741055584587;0.00131872119201429;0.493049040316348;0.0467458378637898;0.178703902040508
0.496378371918666;0.0470772083915821;0.17985778308352;0.00238602098166159;0.000165685263896154;0.000989040894010709;0.496378371918666;0.0470772083915821;0.17985778308352
0.498043037719825;0.0470772083915821;0.180681983828529;0.00216406554150702;0.000248527895844231;0.00123630111751338;0.498043037719825;0.0470772083915821;0.180681983828529
0.500207103261332;0.0475742641832705;0.182330385318547;0.00238602098166159;0.000414213159740356;0.00131872119201429;0.500207103261332;0.0475742641832705;0.182330385318547
0.502870568543187;0.0479056347110628;0.183319426212558;0.00244150984170022;0.000248527895844203;0.000989040894010723;0.502870568543187;0.0479056347110628;0.183319426212558
0.50520110066481;0.0480713199749589;0.184308467106568;0.00255248756177747;0.000331370527792307;0.00148356134101607;0.50520110066481;0.0480713199749589;0.184308467106568
0.507531632786433;0.0485683757666474;0.18628654889459;0.00255248756177747;0.000414213159740384;0.00148356134101607;0.507531632786433;0.0485683757666474;0.18628654889459
0.51052803122852;0.0488997462944397;0.187275589788601;0.00260797642181609;0.000248527895844203;0.00115388104301251;0.51052803122852;0.0488997462944397;0.187275589788601
0.512858563350142;0.0490654315583358;0.188594310980615;0.00233053212162293;0.00033137052779228;0.00148356134101607;0.512858563350142;0.0490654315583358;0.188594310980615
0.515355562051881;0.0495624873500243;0.190242712470633;0.00288542072200933;0.000497055791688433;0.00131872119201427;0.515355562051881;0.0495624873500243;0.190242712470633
0.517519627593388;0.0500595431417127;0.191231753364643;0.00288542072200937;0.000414213159740356;0.00123630111751338;0.517519627593388;0.0500595431417127;0.191231753364643
0.52151482551617;0.050390913669505;0.192715314705659;0.00305188730212528;0.000248527895844231;0.00164840149001785;0.52151482551617;0.050390913669505;0.192715314705659
0.524011824217909;0.0505565989334011;0.194528556344679;0.00249699870173888;0.000331370527792307;0.00148356134101607;0.524011824217909;0.0505565989334011;0.194528556344679
0.526675289499764;0.0510536547250896;0.195682437387692;0.00266346528185476;0.000414213159740356;0.00107146096851161;0.526675289499764;0.0510536547250896;0.195682437387692
0.529005821621387;0.0513850252528819;0.196671478281702;0.00255248756177747;0.00033137052779228;0.00115388104301251;0.529005821621387;0.0513850252528819;0.196671478281702
0.532002220063474;0.0517163957806742;0.197990199473717;0.00244150984170018;0.000165685263896154;0.0012363011175134;0.532002220063474;0.0517163957806742;0.197990199473717
0.534332752185097;0.0517163957806742;0.199144080516729;0.00244150984170022;0.00033137052779228;0.00140114126651518;0.534332752185097;0.0517163957806742;0.199144080516729
0.536330351146488;0.0523791368362587;0.200792482006747;0.00233053212162293;0.000497055791688433;0.00131872119201429;0.536330351146488;0.0523791368362587;0.200792482006747
0.539326749588574;0.052710507364051;0.201781522900758;0.00238602098166159;0.000331370527792307;0.00131872119201427;0.539326749588574;0.052710507364051;0.201781522900758
0.541324348549965;0.0530418778918433;0.203429924390776;0.00260797642181613;0.000165685263896154;0.00156598141551695;0.541324348549965;0.0530418778918433;0.203429924390776
0.543488414091472;0.0530418778918433;0.204913485731792;0.00260797642181613;0.000248527895844203;0.00115388104301251;0.543488414091472;0.0530418778918433;0.204913485731792
0.547150678854023;0.0535389336835317;0.205737686476801;0.00260797642181609;0.00057989842363651;0.00107146096851161;0.547150678854023;0.0535389336835317;0.205737686476801
0.549148277815414;0.0542016747391164;0.207056407668815;0.00238602098166156;0.000331370527792307;0.00131872119201429;0.549148277815414;0.0542016747391164;0.207056407668815
0.551312343356921;0.0542016747391164;0.208375128860829;0.00233053212162293;0.000248527895844203;0.00131872119201429;0.551312343356921;0.0542016747391164;0.208375128860829
0.554308741799007;0.0546987305308048;0.209693850052843;0.00233053212162293;0.000248527895844203;0.00156598141551696;0.554308741799007;0.0546987305308048;0.209693850052843
0.556139874180283;0.0546987305308048;0.211507091691863;0.00227504326158431;8.28426319480768e-05;0.00131872119201427;0.556139874180283;0.0546987305308048;0.211507091691863
0.558303939721789;0.0548644157947009;0.212331292436872;0.00244150984170018;0.000331370527792307;0.00115388104301249;0.558303939721789;0.0548644157947009;0.212331292436872
0.56113387158376;0.0553614715863894;0.213814853777888;0.00249699870173884;0.000331370527792307;0.00148356134101607;0.56113387158376;0.0553614715863894;0.213814853777888
0.563464403705383;0.0555271568502855;0.215298415118904;0.00249699870173884;0.000165685263896126;0.00123630111751341;0.563464403705383;0.0555271568502855;0.215298415118904
0.565794935827006;0.0556928421141816;0.216287456012915;0.00238602098166159;0.000165685263896126;0.000989040894010723;0.565794935827006;0.0556928421141816;0.216287456012915
0.568624867688977;0.0558585273780778;0.217276496906926;0.00233053212162293;0.000414213159740384;0.00123630111751338;0.568624867688977;0.0558585273780778;0.217276496906926
0.570622466650368;0.0565212684336624;0.218760058247942;0.00244150984170022;0.000662741055584587;0.00164840149001785;0.570622466650368;0.0565212684336624;0.218760058247942
0.572786532191875;0.057184009489247;0.220573299886961;0.00238602098166159;0.00033137052779228;0.00123630111751338;0.572786532191875;0.057184009489247;0.220573299886961
0.575949397214077;0.057184009489247;0.221232660482968;0.00233053212162293;0.000165685263896154;0.00115388104301251;0.575949397214077;0.057184009489247;0.221232660482968
0.577780529595353;0.0575153800170393;0.222881061972986;0.00216406554150702;0.000497055791688433;0.00123630111751341;0.577780529595353;0.0575153800170393;0.222881061972986
0.579778128556744;0.0581781210726238;0.223705262717995;0.00216406554150698;0.000414213159740356;0.000906620819509818;0.579778128556744;0.0581781210726238;0.223705262717995
0.582441593838599;0.05834380633652;0.224694303612006;0.00233053212162293;0.000248527895844231;0.00131872119201427;0.582441593838599;0.05834380633652;0.224694303612006
0.584272726219874;0.0586751768643123;0.226342705102024;0.00238602098166152;0.000248527895844231;0.00140114126651518;0.584272726219874;0.0586751768643123;0.226342705102024
