x1;x2;x3;dx1;dx2;dx3;u1;u2
0.562857577591973;0.168067538380304;0.274739667968634;-0.00311164714860923;-0.00136705689622418;0.0013203292580114;0;0
0.538757011957357;0.155200984608987;0.283325930613575;-0.00349327649402509;-0.0019655378388877;0.00101948158920012;0;0
0.515215516762358;0.140996302903152;0.288955804765391;-0.00329660824764899;-0.00161679041529195;0.000605597414130576;0;0
0.492455449781449;0.130745442371099;0.292068741454069;-0.00308953562619213;-0.0015848377503439;0.000254959667149335;0;0
0.471173685014349;0.121381088077092;0.293144833783393;-0.00299058263393781;-0.000985022060800561;-1.29389740035069e-05;0;0
0.451024695113004;0.113014309673252;0.292244079421305;-0.00277677088576944;-0.00115212462075517;-0.000264760688262311;0;0
0.431865609780152;0.106039006991854;0.28995683583523;-0.00259586625764296;-0.000972145274251449;-0.000401628061272918;0;0
0.414076090822585;0.0996066504270599;0.286325050105439;-0.00253884327546444;-0.000472693862265491;-0.000687517684958616;0;0
0.396858190657823;0.0940952549475033;0.281354103624175;-0.00232153370255106;-0.000788321185549543;-0.000747557272805399;0;0
0.380848464351506;0.0891350009637948;0.275574469114647;-0.0022375194978993;-0.000702682149344339;-0.000868891642082648;0;0
0.365644660919775;0.0838547690197556;0.269391518805882;-0.0021352014193477;-0.00072727610015362;-0.000969832135403026;0;0
0.350928091247317;0.0792164970968477;0.262592263461201;-0.00201314375059053;-0.000770257096847651;-0.000956561943793011;0;0
0.337001787561786;0.0748438435566487;0.255137473831797;-0.00194586138493452;-0.000421003778403387;-0.00114625295067977;0;0
0.32394173029774;0.0704088023710991;0.247381260959089;-0.00182442288199602;-0.000675080121443017;-0.00119167200491829;0;0
0.311028435879658;0.0667177588144505;0.238751946265285;-0.001815218234136;-0.000561010205305121;-0.00115873875915681;0;0
0.298463862239319;0.0631205496732519;0.230330688125709;-0.00178007422273962;-0.000364640100311731;-0.00126990862499565;0;0
0.286408667394648;0.0595000891411986;0.221967039980914;-0.00166452660490662;-0.000680267423595775;-0.00118151807692982;0;0
0.274774205481694;0.0564406388144505;0.213236522226811;-0.00163429157965517;-0.000595465052496698;-0.00119655753548803;0;0
0.263429676438044;0.0524227566651061;0.204839249848756;-0.00163153804405414;-0.000488247955649057;-0.00127144310138627;0;0
0.252322564203347;0.0492634479556491;0.196339788559211;-0.00151499879666528;-0.000578237628900899;-0.00117469551014682;0;0
0.24156237304264;0.0454329038669472;0.187558940609369;-0.00154644609153151;-0.000452119778245247;-0.00121926104745279;0;0
0.231115346479678;0.04181328;0.179583066582909;-0.00145508295871899;-0.000420673008145744;-0.00116754474501232;0;0
0.220917906642852;0.0385880696732519;0.171424541175025;-0.00142289991649014;-0.000480889241510303;-0.00111141867279732;0;0
0.211045828203775;0.0352263668915425;0.163317270143158;-0.00140563257523027;-0.000445589916137884;-0.00116867625714881;0;0
0.201383907088906;0.0319081588144505;0.155463592802856;-0.00136512634747693;-0.000471020532053272;-0.00114710511704397;0;0
0.191670013107159;0.0289154467700995;0.147231823933514;-0.00136672306149005;-0.000434892354649483;-0.00112596156107808;0;0
0.182426097277563;0.0259678949475033;0.139371980674191;-0.00129460159394038;-0.000184660753808005;-0.00113441359006508;0;0
0.17343006319997;0.022907607955649;0.131920546865201;-0.00128622906694739;-0.000479215911298094;-0.00104171467051756;0;0
0.164365943498545;0.0199247646207552;0.124425402705755;-0.00126926219115717;-0.000404282249656069;-0.0010003346381305;0;0
0.155758629635075;0.0171158766651061;0.117442767568367;-0.00121204516593837;-0.000255749673251864;-0.00106539739894612;0;0
0.147313714245425;0.0152383243990004;0.110362881590666;-0.0011962489325299;-0.000390568798000847;-0.000917133770840961;0;0
0.138772857990195;0.0140197922661057;0.103713082296579;-0.00123557325834261;0.000279001064106527;-0.000949845054272314;0;0
0.130459594002245;0.0179205886091453;0.0974916295795869;-0.00113107586420472;0.000458143745504153;-0.000850254058196817;0;0
0.122692286332304;0.0203492823710991;0.0917413572822709;-0.00107571264628589;0.00027900106410653;-0.000745533950382835;0;0
0.115153240330847;0.0219535267700995;0.0865762449496205;-0.00106806049437694;8.48023710990978e-05;-0.000700453363560338;0;0
0.107959457633201;0.0228580970968476;0.0819492316976225;-0.000986329683248341;5.85429031523428e-05;-0.000697410018790687;0;0
0.101122946660655;0.0230733679556491;0.0771893839902627;-0.000935696246866208;-4.0478814450462e-05;-0.000608404026741491;0;0
0.0947442029759377;0.0225183817176028;0.072879789802112;-0.000888760285577675;-9.90217176028152e-05;-0.000634796902046292;0;0
0.0886742462959432;0.021653453540199;0.0686367022285173;-0.000853436233611518;-0.000193362027901333;-0.000622145305555211;0;0
0.0826501536280659;0.0205779359112981;0.0641655588777338;-0.000831697187012509;-0.000197206770099507;-0.000592992582781005;0;0
0.0771507059193896;0.0192871474235958;0.0602141895384406;-0.000754263236973807;-0.000249725705992975;-0.000576546970441946;0;0
0.0719154431109126;0.017621352044351;0.056236277610132;-0.000727977086916368;-0.000291041185549543;-0.000561162155573197;0;0
0.0668138454348809;0.0160709691411986;0.0520415299647387;-0.000729779291468335;-0.000143345274251441;-0.000595913795735897;0;0
0.0618789914289812;0.0143375988144505;0.0481401365510042;-0.000678506054317102;-0.000304423866947144;-0.00056278552131165;0;0
0.0572204167173609;0.0127062582823972;0.0441899739949284;-0.000637761179577402;-0.000299236564794371;-0.000541979064378188;0;0
0.0527602010148954;0.0110133667700995;0.040303277318139;-0.000642631199693516;-0.000139500532053265;-0.000548752623298815;0;0
0.0484163255203138;0.00925758171760281;0.0367363254111719;-0.000592363340008922;-0.000264781717602804;-0.00048937011806259;0;0
0.0443471950193165;0.00732616795564905;0.033198624072185;-0.000571622253109819;-0.000331520000000001;-0.000518815300528414;0;0
0.0402910171144895;0.0049658858063047;0.0294377022099399;-0.000592788061781396;-0.000233334947503287;-0.00055598773658486;0;0
0.0362799659968137;0.00345598171760282;0.0259070670873428;-0.000539610262217355;-8.09576289009053e-05;-0.000435431694477129;0;0
0.0325342434110882;0.00330744914119861;0.022891877025131;-0.00052799130319478;3.14467700995103e-05;-0.000406751137583226;0;0
0.028996655215453;0.0032579382823972;0.0202411845909484;-0.000486338916004976;-2.62594679467363e-05;-0.000388468742330828;0;0
