time;y1;y2;y3;u1;u2
109;0.4578658;0.1258536;0.19571280000000002;0.00010128;0.00005064
110;0.4606946;0.12701392;0.19571280000000002;0.00010128;0.00005064
111;0.4606946;0.12767696;0.19703120000000002;0.00010128;0.00005064
112;0.4648546;0.12867152;0.19900880000000004;0.00010128;0.00005064
113;0.4681826;0.12983184;0.20115120000000003;0.00010128;0.00005064
114;0.4718434;0.1308264;0.2027992;0.00010128;0.00005064
115;0.475837;0.1316552;0.20494160000000003;0.00010128;0.00005064
116;0.47866580000000003;0.1316552;0.20658960000000004;0.00010128;0.00005064
117;0.48216020000000004;0.13298128;0.20873200000000003;0.00010128;0.00005064
118;0.48632020000000004;0.13430736000000001;0.21087440000000002;0.00010128;0.00005064
119;0.4894818;0.13497040000000002;0.21252240000000003;0.00010128;0.00005064
120;0.49264340000000006;0.13596496000000002;0.2143352;0.00010128;0.00005064
121;0.49597140000000006;0.13679376000000001;0.2143352;0.00010128;0.00005064
122;0.49597140000000006;0.13778832000000002;0.21631280000000003;0.00010128;0.00005064
123;0.49979860000000004;0.13928016000000001;0.21845520000000002;0.00010128;0.00005064
124;0.5037922;0.13994320000000002;0.2205976;0.00010128;0.00005064
125;0.5072866;0.140772;0.2224104;0.00010128;0.00005064
126;0.510781;0.14226384;0.22455280000000002;0.00010128;0.00005064
127;0.5142754;0.14226384;0.22653040000000002;0.00010128;0.00005064
128;0.5171042;0.14276112000000002;0.22784880000000002;0.00010128;0.00005064
129;0.5205986;0.14375568000000002;0.22982640000000004;0.00010128;0.00005064
130;0.5242594;0.14491600000000002;0.23147440000000002;0.00010128;0.00005064
131;0.5270882;0.14624208000000002;0.2336168;0.00010128;0.00005064
132;0.5302498;0.14690512;0.2336168;0.00010128;0.00005064
133;0.5302498;0.14856272;0.23510000000000003;0.00010128;0.00005064
134;0.5334114000000001;0.14939152;0.23707760000000003;0.00010128;0.00005064
135;0.5362402000000001;0.15038608;0.23922000000000002;0.00010128;0.00005064
136;0.539901;0.15138064;0.24103280000000002;0.00010128;0.00005064
137;0.5430626000000001;0.15254096;0.242516;0.00010128;0.00005064
138;0.5470562;0.15254096;0.2443288;0.00010128;0.00005064
139;0.5492194;0.15370128000000002;0.24663600000000002;0.00010128;0.00005064
140;0.5528802;0.15436432;0.24861360000000002;0.00010128;0.00005064
141;0.5567074000000001;0.1556904;0.2505912;0.00010128;0.00005064
142;0.5598690000000001;0.15651920000000002;0.252404;0.00010128;0.00005064
143;0.5625314;0.15734800000000002;0.252404;0.00010128;0.00005064
144;0.5625314;0.15867408000000002;0.2545464;0.00010128;0.00005064
145;0.5663586;0.15950288;0.25619440000000004;0.00010128;0.00005064
146;0.5688546000000001;0.16033168;0.258172;0.00010128;0.00005064
147;0.5718498000000001;0.16149200000000002;0.2599848;0.00010128;0.00005064
148;0.5750114;0.16248656;0.2617976;0.00010128;0.00005064
149;0.5775074;0.16248656;0.2634456;0.00010128;0.00005064
150;0.5811682;0.16331536000000002;0.2657528;0;0.00005064
151;0.5824994;0.16497296;0.2674008;0;0.00005064
152;0.578173;0.16596752;0.26871920000000005;0;0.00005064
153;0.5743458;0.16646480000000002;0.27086160000000004;0;0.00005064
154;0.5696866;0.16712784;0.2723448;0;0.00005064
155;0.5655266000000001;0.16845392;0.274652;0;0
156;0.562365;0.16911696;0.274652;0;0
157;0.562365;0.16696208;0.2759704;0;0
158;0.5577058;0.16447568;0.27712400000000004;0;0
159;0.5535458;0.16215504;0.2782776;0;0
160;0.549053;0.15966864;0.2799256;0;0
161;0.5458914;0.15734800000000002;0.28157360000000003;0;0
162;0.5420642;0.15734800000000002;0.2825624;0;0
163;0.5379042;0.15535888;0.283716;0;0
164;0.5344098;0.153204;0.28470480000000004;0;0
165;0.529917;0.15121488000000002;0.2858584;0;0
166;0.5270882;0.14889424;0.2868472;0;0
167;0.523261;0.14673936;0.2868472;0;0
168;0.523261;0.14458448000000002;0.2875064;0;0
169;0.5194338000000001;0.14276112000000002;0.2881656;0;0
170;0.5159394;0.14093776000000002;0.2889896;0;0
171;0.512445;0.13928016000000001;0.2899784;0;0
172;0.5086178;0.13762256;0.29047280000000003;0;0
173;0.5051234;0.13762256;0.29096720000000004;0;0
174;0.5014626;0.1357992;0.29146160000000004;0;0
175;0.49746900000000005;0.13397584;0.2916264;0;0
176;0.49430740000000006;0.13231824;0.291956;0;0
177;0.49081300000000005;0.1308264;0.2921208;0;0
178;0.48748500000000006;0.12900304;0.2921208;0;0
179;0.48748500000000006;0.12767696;0.29278000000000004;0;0
180;0.4843234;0.12635088;0.2929448;0;0
181;0.48082900000000006;0.12469328000000002;0.2931096;0;0
182;0.47750100000000006;0.12353296;0.2931096;0;0
183;0.474173;0.1217096;0.2934392;0;0
184;0.470845;0.1217096;0.2934392;0;0
185;0.46735060000000006;0.12054928000000001;0.2931096;0;0
186;0.46435540000000003;0.11905744000000001;0.2934392;0;0
187;0.4611938;0.11806288000000001;0.2931096;0;0
188;0.4581986;0.11690256000000002;0.29278000000000004;0;0
189;0.455037;0.11524496000000001;0.29278000000000004;0;0
190;0.455037;0.1142504;0.29278000000000004;0;0
191;0.45204180000000005;0.11292432000000002;0.2926152;0;0
192;0.44854740000000004;0.11192976000000002;0.29179120000000003;0;0
193;0.4455522;0.11076944;0.29179120000000003;0;0
194;0.44255700000000003;0.10911184000000002;0.29146160000000004;0;0
195;0.4398946;0.10911184000000002;0.291132;0;0
196;0.4365666;0.10828304;0.2908024;0;0
197;0.43357140000000005;0.10712272;0.29047280000000003;0;0
198;0.4305762;0.10596240000000001;0.2898136;0;0
199;0.4277474;0.10496784;0.289484;0;0
200;0.4254178;0.1043048;0.289484;0;0
201;0.4254178;0.10314448000000001;0.2888248;0;0
202;0.42242260000000004;0.10214992;0.2884952;0;0
203;0.4195938;0.10132112000000001;0.28783600000000004;0;0
204;0.41676500000000005;0.1001608;0.2871768;0;0
205;0.414269;0.099332;0.2866824;0;0
206;0.4112738;0.099332;0.2856936;0;0
207;0.4086114;0.09866896;0.2848696;0;0
208;0.4061154;0.09784016000000001;0.2840456;0;0
209;0.403453;0.09634832000000002;0.2835512;0;0
210;0.4007906;0.09585104;0.2822328;0;0
211;0.39812820000000004;0.09502224000000001;0.2822328;0;0
212;0.3949666;0.09402768;0.2817384;0;0
213;0.3949666;0.09319888000000001;0.2809144;0;0
214;0.393469;0.0927016;0.2800904;0;0
215;0.3903074;0.0918728;0.27893680000000004;0;0
216;0.38781140000000003;0.09087824;0.27811280000000005;0;0
217;0.38531540000000003;0.08988368;0.27761840000000004;0;0
218;0.38281940000000003;0.08988368;0.2767944;0;0
219;0.3806562;0.08922064000000002;0.27531120000000003;0;0
220;0.37799380000000005;0.08839184;0.2743224;0;0
221;0.3754978;0.0877288;0.2736632;0;0
222;0.37300180000000005;0.0869;0.27267440000000004;0;0
223;0.37100500000000003;0.08640272000000002;0.27267440000000004;0;0
224;0.37100500000000003;0.08540816000000001;0.2716856;0;0
225;0.36850900000000003;0.08491088;0.2706968;0;0
226;0.36617940000000004;0.08358480000000001;0.2693784;0;0
