time;y1;y2;y3;x1;x2;x3;s1;s2;s3;u1
184;0.23963220000000002;0.028718240000000006;0.10589680000000001;0.23983622105691083;-0.00392536816802402;0.02049734374737779;0.00001540724195411001;0.000026967869239037683;0.000025656336595747656;0.00005064
185;0.240797;0.02888400000000002;0.10655600000000004;0.24076296387292587;-0.003972587685420079;0.020654996232704254;0.000015406193891567916;0.000027139131579339915;0.000025840291838540753;0.00005064
186;0.24179540000000002;0.02904975999999998;0.10705040000000002;0.24172372650530038;-0.004013724614003413;0.020814241345695365;0.000015395123337750875;0.000027311583814810565;0.000026020104897236125;0.00005064
187;0.242461;0.02938128000000001;0.10754480000000002;0.2426969540863915;-0.004052113174212287;0.020973803358482458;0.000015394880691102668;0.000027487522711451613;0.000026194880722724612;0.00005064
188;0.2436258;0.029547040000000024;0.10803920000000003;0.2436252135753627;-0.004098122825457822;0.02113164582140547;0.000015396403327686756;0.000027662981046735006;0.000026365203986890055;0.00005064
189;0.2446242;0.029712799999999984;0.10869840000000003;0.24461316336289;-0.004132662398233851;0.021291815764399376;0.000015398701074294942;0.00002784352371559032;0.00002652955262128222;0.00005064
190;0.24595540000000002;0.02987856;0.10952240000000002;0.24556582973525587;-0.00417306724102763;0.02145059289598281;0.000015410475527109944;0.00002802170325225573;0.000026688843403386324;0.00005064
191;0.24662100000000003;0.030044320000000013;0.11001680000000003;0.24659445743398145;-0.004199482492882651;0.02161300182072425;0.00001542901561578681;0.00002819768922406151;0.000026842432032874036;0.00005064
192;0.24761940000000002;0.030375839999999987;0.11067600000000002;0.24753852605805024;-0.00424024864472843;0.02177084341904237;0.00001542404898632174;0.000028371361520747498;0.00002698805073240514;0.00005064
193;0.2486178;0.030375839999999987;0.11067600000000002;0.24852934611915412;-0.004272300807902735;0.02193121576270046;0.000015424419206935668;0.000028539301941617846;0.000027127416408077995;0.00005064
194;0.2486178;0.030873119999999976;0.11150000000000002;0.24950107431087531;-0.004307614602439119;0.022090940116114968;0.00001543963451226809;0.000028700054405116815;0.000027259989310853753;0.00005064
195;0.2496162;0.030873119999999976;0.11166480000000004;0.250252190480729;-0.004383820403738773;0.022239191248644947;0.000015445563648144565;0.000028854626545911824;0.00002738335728355286;0.00005064
196;0.2502818;0.030873119999999976;0.11265360000000002;0.25107236049883935;-0.004447170108578214;0.022390881909643515;0.000015457507839593977;0.000029001278999940364;0.00002749793238582221;0.00005064
197;0.2512802;0.03103887999999999;0.11298320000000003;0.25185391671468804;-0.004517961880021929;0.022540186756575483;0.000015467979723596382;0.000029139623456591017;0.000027602360152240744;0.00005064
198;0.2517794;0.03137040000000002;0.11380720000000003;0.2526808291198628;-0.004579566522261229;0.02269127510808922;0.000015482983360016993;0.000029270758637637227;0.00002769565927705292;0.00005064
199;0.25327700000000003;0.03153615999999998;0.11413680000000004;0.25340264153335185;-0.004662404588837147;0.022836919786401205;0.00001548719142784641;0.00002938841017501452;0.000027778230883487002;0.00005064
200;0.2539426;0.031701919999999995;0.11479600000000004;0.2542982377920727;-0.004710462680240148;0.02299153503933005;0.000015499488323917878;0.000029493343146805594;0.00002784853572491102;0.00005064
201;0.25494100000000003;0.032033440000000024;0.11545520000000004;0.2551383364175792;-0.0047702542596614024;0.023142860224638153;0.000015525464487998748;0.000029583388304942543;0.000027905967438930084;0.00005064
202;0.2562722;0.03236496;0.11611440000000003;0.2560148445975235;-0.004821942124112245;0.023297297180855166;0.000015533440032455506;0.000029662627891620135;0.000027952220682182058;0.00005064
203;0.25677140000000004;0.03236496;0.11660880000000004;0.25699432843379305;-0.00485162442842743;0.023456631935178694;0.00001554756939266245;0.000029725015123761768;0.00002798244982656189;0.00005064
204;0.2577698;0.03253072000000001;0.11660880000000004;0.2578227998076174;-0.004913892184087968;0.02360802210835788;0.000015566239021053045;0.000029776848319182723;0.000027997970651408177;0.00005064
205;0.2577698;0.03253072000000001;0.11710320000000002;0.2587051223271303;-0.0049638254868099516;0.023761813003541934;0.000015570893755906887;0.000029819477424459586;0.00002799617357247834;0.00005064
206;0.259101;0.03253072000000001;0.11759760000000002;0.2593758069477832;-0.005061454773449257;0.023903815468410618;0.00001559466925621124;0.00002985297123834694;0.00002797867280566937;0.00005064
207;0.2596002;0.03286223999999999;0.11858640000000004;0.2602099749203029;-0.005121437457417144;0.024054975993031694;0.00001560408277856734;0.000029879955604355208;0.00002794526172729463;0.00005064
208;0.2604322;0.03286223999999999;0.11891600000000002;0.26096844843614625;-0.005197601578175299;0.024201947837686283;0.000015609965104626325;0.000029904133220886495;0.00002789717852460782;0.00005064
209;0.2614306;0.03286223999999999;0.11941040000000003;0.2617122449140997;-0.0052775072585512;0.024349659867124937;0.000015633163563941943;0.000029913071240422646;0.000027837920117449454;0.00005064
210;0.26276180000000005;0.033028;0.11990480000000003;0.2625254915979762;-0.0053411897468402005;0.024500694472755456;0.000015638976460139405;0.000029904443635451932;0.00002776516238391661;0.00005064
211;0.26342740000000003;0.033359519999999976;0.12056400000000003;0.2634498506854088;-0.005377740216613358;0.024657400834373407;0.000015671870232308075;0.00002988858939888546;0.000027679887362594984;0.00005064
212;0.26425940000000003;0.033359519999999976;0.12105840000000004;0.264333879071753;-0.005423264906409433;0.02481268360191202;0.000015685438578777157;0.00002986132423521659;0.000027586703078323672;0.00005064
213;0.2654242;0.03352527999999999;0.12188240000000003;0.26518531093707337;-0.005475627259178086;0.024966519404891363;0.000015697678241575047;0.0000298274148624046;0.000027486305684510627;0.00005064
214;0.2662562;0.03352527999999999;0.12254160000000003;0.26605156632676813;-0.0055237010508912806;0.025121544422693532;0.000015706570283555664;0.000029779868429394308;0.00002738148399010872;0.00005064
215;0.2672546;0.03385680000000002;0.12254160000000003;0.26695593781700777;-0.005561511029088035;0.025278493445533793;0.0000157153773130826;0.00002972076271448989;0.000027273526095030405;0.00005064
216;0.2672546;0.03385680000000002;0.12287120000000001;0.2678522743149961;-0.005600612012458127;0.025435157303206793;0.00001573620820951252;0.00002964671835202783;0.00002716472627904746;0.00005064
217;0.2680866;0.03385680000000002;0.12336560000000002;0.26857858695183146;-0.005680248232634312;0.025584970767621975;0.000015751244220885484;0.000029567203392480687;0.000027058838400484587;0.00005064
218;0.269085;0.03402255999999998;0.12386000000000003;0.26928148227054977;-0.005764670044563881;0.025733780892645622;0.00001576876104784032;0.000029471268191514938;0.00002695659834312616;0.00005064
219;0.26941780000000004;0.03402255999999998;0.12435440000000003;0.2700653870034926;-0.005829210248910532;0.025887093714330196;0.00001578131573131243;0.000029347196060586513;0.00002686121233769975;0.00005064
220;0.2704162;0.03435408000000001;0.12534320000000002;0.2707587423583674;-0.005913719053309671;0.02603650467119876;0.000015795038691270237;0.000029226739725233708;0.000026771943044364145;0.00005064
221;0.2712482;0.034519840000000024;0.12567280000000003;0.271522557361896;-0.005979731199471533;0.026189934294300388;0.00001579807433017294;0.000029088884013511922;0.000026692159445653503;0.00005064
222;0.2720802;0.034519840000000024;0.12633200000000003;0.27228425744537865;-0.006044998350300948;0.026343450728206645;0.000015793275413948225;0.000028937501972912927;0.000026621080622240754;0.00005064
223;0.2730786;0.034519840000000024;0.12682640000000003;0.2730518929899682;-0.006107861952915475;0.02649724535077055;0.00001581038414532478;0.000028773636652534176;0.000026558689331736636;0.00005064
224;0.2739106;0.034519840000000024;0.12748560000000003;0.2738443732633754;-0.006163653613378629;0.026652901913989408;0.000015831117592208626;0.00002859841271637914;0.00002650616175442851;0.00005064
225;0.274909;0.03468559999999998;0.12798000000000004;0.27466052691549936;-0.006211830941187194;0.02680954631503267;0.000015843000052899082;0.00002842576373331194;0.000026462116861984233;0.00005064
226;0.2755746;0.03485136;0.12798000000000004;0.2754924462049604;-0.006254354872746353;0.026966092700193903;0.000015856427741448654;0.000028260808996366707;0.00002642451700305397;0.00005064
227;0.2755746;0.03485136;0.12847440000000002;0.27631260968836524;-0.006298997757055718;0.027123119302255617;0.00001586984317055704;0.000028092367477768685;0.00002639471083201013;0.00005064
228;0.2764066;0.03485136;0.12880400000000003;0.27694210995414315;-0.006387790523077894;0.02727526166490859;0.000015864374373878353;0.0000279400073954174;0.0000263711384278906;0.00005064
229;0.2772386;0.03485136;0.12946320000000003;0.27762405224911957;-0.006461931402926212;0.027429436049818186;0.000015872109838482463;0.00002780194321617738;0.000026354404492692808;0.00005064
230;0.278237;0.03501712000000001;0.1297928;0.27831954082705596;-0.006531666534269728;0.027584432741451233;0.000015871774752004722;0.000027670410575209167;0.000026344540437994063;0.00005064
231;0.2789026;0.03534863999999999;0.13061680000000003;0.27907035941309305;-0.0065860417120385765;0.027740820250056468;0.000015877725455163617;0.00002756017747046187;0.000026341461502076803;0.00005064
232;0.27940180000000003;0.03501712000000001;0.13127600000000003;0.27985548709789226;-0.00663104110373734;0.027897460238315106;0.0000158801270923383;0.00002746100869841638;0.0000263447465411811;0.00005064
233;0.2804002;0.03534863999999999;0.13160560000000002;0.28055055628877207;-0.006695010660969464;0.02805356510330143;0.000015892939920434313;0.00002737853934049244;0.000026355211685840726;0.00005064
234;0.2813986;0.0355144;0.13226480000000002;0.2812766068110681;-0.006750726555636337;0.028209989126211688;0.000015895087031383717;0.0000273020379497849;0.000026372865457567134;0.00005064
235;0.282397;0.0355144;0.13275920000000002;0.2820864835972183;-0.006785934472907728;0.02836734347712391;0.00001589891512401954;0.000027239099307878416;0.000026397762912253128;0.00005064
236;0.28289620000000004;0.0355144;0.13325360000000003;0.2829081152881152;-0.0068174417559694715;0.028525344103306843;0.000015904873411306484;0.00002718446090106307;0.000026430701126256458;0.00005064
237;0.28356180000000003;0.035680160000000016;0.13325360000000003;0.28366489268497636;-0.006862464136759571;0.02868256514802005;0.000015898204152025925;0.00002713564931418177;0.000026471814439086936;0.00005064
238;0.28356180000000003;0.035680160000000016;0.1335832;0.2844247755618355;-0.006905672189001034;0.028839931953432305;0.000015880906775838685;0.00002709567825749695;0.000026521169001118034;0.00005064
239;0.284893;0.035680160000000016;0.13391280000000003;0.2844247755618355;-0.006905672189001034;0.028839931953432305;0.000015880906775838685;0.00002709567825749695;0.000026521169001118034;0.00005064
240;0.2855586;0.03584592000000003;0.13457200000000002;0.28500889017802744;-0.006986051795786626;0.028996663054616557;0.000015880988621821404;0.00002706874354894339;0.000026579188131396947;0.00005064
241;0.28622420000000004;0.03584592000000003;0.13539600000000002;0.28589782882308046;-0.006998386349652753;0.029154787411707433;0.00001588225794858422;0.00002704902629904616;0.000026646292347748784;0.00005064
242;0.28688980000000003;0.03584592000000003;0.13572560000000003;0.2866970920522783;-0.007029664150721152;0.029312802030322663;0.000015894592127169403;0.000027024171542297505;0.000026722767387203972;0.00005064
243;0.28788820000000004;0.03601167999999999;0.13589040000000002;0.2875053775372073;-0.007057706757264677;0.02947073185462388;0.000015893651567262253;0.00002700654174008034;0.00002680797817614365;0.00005064
244;0.28872020000000004;0.03634320000000002;0.13638480000000003;0.2883320350055238;-0.007080942490849394;0.029628746968866485;0.000015884330728859883;0.00002698832248492234;0.000026901422426407038;0.00005064
245;0.2892194;0.03650895999999998;0.1367144;0.289176615785342;-0.007099536367159175;0.02978653869721388;0.00001587871150522186;0.000026969587564623826;0.00002700279400726456;0.00005064
246;0.2908834;0.03650895999999998;0.13753840000000003;0.28990008597768846;-0.007142944609153513;0.0299450094024044;0.00001588257671094031;0.00002695367809709293;0.000027111191024850155;0.00005064
247;0.29121620000000004;0.036674719999999994;0.13819760000000003;0.2908188128608242;-0.007144084216773247;0.03010211821371549;0.00001589071095870425;0.000026932948642472978;0.00002722594326884145;0.00005064
248;0.29204820000000004;0.037006240000000024;0.13819760000000003;0.2916048712110746;-0.007172840926363973;0.030260223679356362;0.000015892885805978474;0.00002690856381283531;0.000027346561002180344;0.00005064
249;0.29204820000000004;0.037006240000000024;0.13852720000000002;0.2924059162203465;-0.0071977326091382954;0.030418296637804543;0.000015886694961143872;0.00002688178490114663;0.00002747167173993325;0.00005064
250;0.2927138;0.037006240000000024;0.13885680000000003;0.29306674283724793;-0.007251627209458332;0.030578155830498475;0.000015880905192379708;0.000026858645219604944;0.00002760067199669379;0.00005064
251;0.2933794;0.03733776;0.13951600000000003;0.29373582804634496;-0.007302351056710837;0.030737821634187777;0.00001588544532595746;0.000026841600150193;0.000027732650406477274;0.00005064
252;0.294045;0.037006240000000024;0.13968080000000002;0.2943882305547388;-0.007355950789413955;0.03089810124709736;0.00001589645159094552;0.000026821584459620623;0.00002786636208252307;0.00005064
253;0.29471060000000004;0.03750352000000001;0.14034000000000002;0.2950476726290667;-0.007406952231672691;0.031058527019751713;0.000015900601294400203;0.000026801817907402007;0.000028001225000129532;0.00005064
254;0.295709;0.03750352000000001;0.14066960000000003;0.2957137152159319;-0.007456626585077235;0.03121961702387343;0.00001589721986746599;0.000026772239748686074;0.000028136034711880203;0.00005064
255;0.29620820000000003;0.03766928000000003;0.14132880000000003;0.2964291974264367;-0.007494343306447572;0.031379006719677104;0.000015900474771586937;0.000026751783114291654;0.000028271525611756682;0.00005064
256;0.29720660000000004;0.03766928000000003;0.14165840000000002;0.29710824204240155;-0.0075395449214367884;0.03153931329589104;0.00001590862680275227;0.00002672620466062885;0.00002840520314295142;0.00005064
257;0.29803860000000004;0.0380008;0.14231760000000002;0.2978620930004222;-0.0075676031636193975;0.031697977862793596;0.000015904050645099377;0.00002670923702292746;0.000028535666933046835;0.00005064
258;0.29870420000000003;0.0380008;0.14281200000000002;0.2985899086030698;-0.007600936260845763;0.03185712087611867;0.000015905129795186613;0.000026685505014005935;0.00002866342644997643;0.00005064
259;0.299037;0.03833232000000003;0.14281200000000002;0.2993312970043616;-0.00763025869310128;0.03201605859647559;0.000015921175243442762;0.00002667095826670431;0.000028786296635169693;0.00005064
260;0.299037;0.03833232000000003;0.14380080000000003;0.2999775456665049;-0.007679018787221063;0.03217787104714627;0.000015934584795247844;0.000026652866426910013;0.000028904717040674703;0.00005064
261;0.3000354;0.03849807999999999;0.14413040000000002;0.3004645700955706;-0.0077619357657107155;0.03234559755601761;0.00001594133852555493;0.000026626267663872402;0.000029016989289427475;0.00005064
262;0.300701;0.03849807999999999;0.14446000000000003;0.301068861007899;-0.007819165907854645;0.032510180446815265;0.000015946198227521318;0.000026599840786061786;0.000029121939542833227;0.00005064
263;0.3016994;0.03849807999999999;0.14511920000000003;0.3016835457448108;-0.007873154637800238;0.03267364623848695;0.000015958152760929776;0.000026578389311596695;0.00002922251732397024;0.00005064
264;0.30219860000000004;0.03882960000000002;0.14528400000000002;0.3023526741555914;-0.007914747368828978;0.03283501154566904;0.0000159573749693396;0.000026557606750648026;0.00002931580008526332;0.00005064
265;0.30286420000000003;0.03882960000000002;0.14610800000000002;0.3030082382453021;-0.007958698386211925;0.03299736276746459;0.000015978808104819662;0.00002653736578772331;0.000029401429490806274;0.00005064
266;0.30386260000000004;0.03899535999999998;0.14627280000000004;0.30366775758934833;-0.008001169566422882;0.03315965227296034;0.000015979902463361864;0.000026513806215251966;0.000029480422645876683;0.00005064
267;0.3045282;0.03899535999999998;0.14660240000000002;0.304393888841265;-0.008028382422797086;0.033318594877824056;0.000015977577924378356;0.000026490323711467878;0.0000295532810236718;0.00005064
268;0.3051938;0.03932688000000001;0.1474264;0.3050946798785923;-0.008060849959571395;0.033479139214695364;0.000015983606729638396;0.000026455478034722463;0.0000296197159986337;0.00005064
269;0.3058594;0.03949264000000002;0.14775600000000003;0.30577532499684335;-0.008097341422321377;0.033640464364831466;0.000015987677335433507;0.000026411803357834363;0.00002968309011721886;0.00005064
270;0.306525;0.03965839999999998;0.14775600000000003;0.30646582618061174;-0.008130811317819422;0.03380155721233301;0.000015981589592182258;0.00002636517849353182;0.000029740675155361258;0.00005064
271;0.3076898;0.03965839999999998;0.14825040000000003;0.3071243026186582;-0.008170929239427275;0.03396513811466378;0.000015995634612283136;0.00002630776362920311;0.000029794040034082907;0.00005064
272;0.3076898;0.03982416;0.14841520000000002;0.30767358742356404;-0.00823472593121354;0.034136575926323715;0.000016010365107447823;0.00002623860579126327;0.000029845818533615965;0.00005064
273;0.3078562;0.03982416;0.14907440000000002;0.3083562186753576;-0.008267967298513654;0.03429810389588917;0.000016029810097341725;0.000026161218912240883;0.000029899523234665362;0.00005064
274;0.3086882;0.040321439999999986;0.14940400000000004;0.3089184541011107;-0.008326852677360167;0.03446925484429211;0.000016021761489387122;0.00002607232483000514;0.000029950064549983634;0.00005064
275;0.3091874;0.040321439999999986;0.15022800000000003;0.30951272584359335;-0.00837833792688268;0.034637797148770674;0.000016037794465242348;0.000025966632929227856;0.00003000325868264123;0
276;0.3100194;0.0404872;0.1505576;0.3093108613333591;-0.008425713621556698;0.03417378143457092;0.00001599494744528513;0.00002584167062704275;0.000029931893738638617;0
277;0.3078562;0.040652960000000016;0.15072240000000003;0.30929502805166;-0.008429810848074667;0.033695464883745904;0.000015961529595472096;0.00002571952841405427;0.000029844091926719083;0
278;0.304861;0.04081872000000003;0.15138160000000003;0.3088438233586666;-0.008529491632576021;0.033254726988824646;0.000015953763192838277;0.000025608426433622656;0.00002974308650486056;0
279;0.30203220000000003;0.04081872000000003;0.15171120000000002;0.30791004425586355;-0.008737655274863722;0.03285606905828765;0.000015953310049832825;0.000025489107299945495;0.000029629601139470332;0
280;0.2992034;0.04098447999999999;0.15204080000000003;0.30791004425586355;-0.008737655274863722;0.03285606905828765;0.000015953310049832825;0.000025489107299945495;0.000029629601139470332;0
281;0.29620820000000003;0.04131600000000002;0.15220560000000002;0.3066235967502017;-0.009023686796868803;0.032493883018737346;0.000015956709031192084;0.000025372118212919702;0.000029501236494506908;0
282;0.293213;0.04131600000000002;0.15237040000000002;0.3043584512974424;-0.009530355691687276;0.03222207308703467;0.000015949402299724423;0.000025252756493481513;0.00002936551303441813;0
283;0.2908834;0.04148175999999998;0.15270000000000003;0.3019607041874972;-0.010064430784398571;0.03196756736313633;0.000015958985376322617;0.00002513590890328519;0.000029223184499862136;0
284;0.2877218;0.04148175999999998;0.15270000000000003;0.29960077452548184;-0.010581614653500406;0.031714899988692764;0.000015964949430004147;0.00002502393215762875;0.000029076222659659076;0
285;0.2877218;0.04148175999999998;0.15302960000000002;0.29702382507098557;-0.011148369149792503;0.03148063205770399;0.00001595981659727711;0.000024904221591255616;0.000028929973112139402;0
286;0.284893;0.04164751999999999;0.15335920000000003;0.29500200384066877;-0.011586685487414736;0.031199716452216666;0.000015968134109498534;0.000024786671537867028;0.000028781912048316022;0
287;0.2820642;0.04164751999999999;0.15335920000000003;0.292788651180951;-0.012059776567123164;0.03094405300361743;0.000015969152149705628;0.00002467247678299997;0.000028634501627966565;0
288;0.2792354;0.04164751999999999;0.15335920000000003;0.29044210460767206;-0.012557969292720066;0.03069697065491892;0.000015976601908019582;0.00002455668831118787;0.00002849582069102797;0
289;0.2764066;0.04197904000000002;0.15352400000000002;0.2880389491458906;-0.01306654416410531;0.030462765899247964;0.000015975143522307884;0.000024438277408271798;0.000028359933691021892;0
290;0.274077;0.04197904000000002;0.15352400000000002;0.28552843198927974;-0.013585991117547326;0.030244170570316625;0.00001598085651217979;0.000024330358955784183;0.000028231298073747797;0
291;0.27108180000000004;0.04231056;0.15335920000000003;0.28306674522703545;-0.014087933661518939;0.03002010743102914;0.00001598505423321103;0.000024225239996247386;0.000028113184804999198;0
292;0.269085;0.04197904000000002;0.15352400000000002;0.2805297044414239;-0.014596807810794393;0.029808717447969854;0.000015986523913214165;0.00002412620758920193;0.00002800338062748155;0
293;0.2662562;0.04247632000000001;0.15302960000000002;0.2780444428314642;-0.015085007898443211;0.02958982624918716;0.000015985554596882297;0.000024034667698752788;0.000027906017127512353;0
294;0.2635938;0.04247632000000001;0.15335920000000003;0.2755614323319011;-0.015561835312123658;0.029369064574018576;0.000015998249393556518;0.000023952724756818007;0.000027819773241377438;0
295;0.260765;0.04247632000000001;0.15335920000000003;0.2730117288254276;-0.01604474770911646;0.02916381738489119;0.000016013009913165775;0.000023875619781754054;0.00002773922597842038;0
296;0.260765;0.04231056;0.15335920000000003;0.27041207106751547;-0.016527261434487763;0.028962033384649793;0.00001601319921498577;0.000023805623908500533;0.000027670442564545572;0
297;0.258269;0.04247632000000001;0.15335920000000003;0.2683393724938798;-0.016896706282214076;0.02870987368830356;0.000016017551986481096;0.00002374518919485302;0.00002761006458026295;0
298;0.25593940000000004;0.04264208000000003;0.15270000000000003;0.2683393724938798;-0.016896706282214076;0.02870987368830356;0.000016017551986481096;0.00002374518919485302;0.00002761006458026295;0
299;0.2536098;0.04264208000000003;0.15253520000000004;0.2662004997695734;-0.017274421351602842;0.028472864171578093;0.000016019237245414883;0.00002368828983835033;0.000027556283584441305;0
300;0.25094740000000004;0.04247632000000001;0.15237040000000002;0.26355043488705304;-0.017738262142255927;0.02828652284055258;0.000016017094897660198;0.000023641789139526836;0.000027516881068367958;0
301;0.2486178;0.04264208000000003;0.15204080000000003;0.2609182180213066;-0.018185534404676754;0.028108098594994843;0.000016026514435993894;0.000023607140731981406;0.0000274842387577137;0
302;0.24645460000000002;0.04264208000000003;0.15171120000000002;0.2583300319952311;-0.0186186522403631;0.027923283163209533;0.000016027145659634928;0.000023576876101360847;0.000027463831385638523;0
303;0.2444578;0.04264208000000003;0.15138160000000003;0.2558241178497459;-0.019023556150261696;0.02773707148549116;0.00001602877439025387;0.00002355879557823504;0.00002745069176276796;0
304;0.24179540000000002;0.04264208000000003;0.15138160000000003;0.25344885249283733;-0.019402722306433955;0.0275352555628119;0.00001603270967155728;0.00002354410967708762;0.000027449043980970234;0
305;0.23979860000000003;0.042807839999999986;0.15105200000000002;0.2510021669930873;-0.019776859479160823;0.027345563623718924;0.000016039049065314322;0.00002354580870189169;0.0000274547871516588;0
306;0.23713620000000002;0.04264208000000003;0.15105200000000002;0.24866399653132196;-0.020129257594115515;0.027146954052950034;0.000016036597776180755;0.000023549991938120504;0.000027467622059823323;0
307;0.23713620000000002;0.04264208000000003;0.1505576;0.2462753269078749;-0.02047932131203333;0.02696244820411275;0.000016040116002027898;0.00002356416304795982;0.00002748516924307314;0
308;0.23497300000000002;0.04264208000000003;0.15039280000000002;0.24434273555645175;-0.020744422793413906;0.026729887250559754;0.000016046668989508753;0.000023586894759747018;0.000027510012287563656;0
309;0.2328098;0.04264208000000003;0.14973360000000002;0.24237412247871823;-0.02101377784220235;0.026504537263143915;0.000016044747845213037;0.0000236094578868727;0.000027542122965540458;0
310;0.23081300000000002;0.04264208000000003;0.14940400000000004;0.2403674622389401;-0.0212795340483294;0.026285418997499862;0.00001604552463895121;0.000023641051772742448;0.00002758234720828173;0
311;0.22864980000000001;0.04264208000000003;0.14907440000000002;0.23836771200707094;-0.021535921883502805;0.02606370086807623;0.00001605123926835493;0.000023678986885610192;0.000027631180383065974;0
312;0.22615380000000002;0.04264208000000003;0.14858000000000002;0.23631673140839532;-0.021790686232031262;0.02585876159153159;0.00001605489246317668;0.000023722224121671286;0.000027679068857095275;0
313;0.2243234;0.04264208000000003;0.14825040000000003;0.2342046748729728;-0.022050776623130316;0.025668477363940703;0.000016063597095886974;0.000023764817457795802;0.000027730168001892095;0
314;0.22216020000000003;0.04264208000000003;0.14759120000000003;0.23213881869568812;-0.022294297209140737;0.025469032650720525;0.000016059858403626128;0.00002381101519544079;0.00002779085001061214;0
315;0.22032980000000002;0.04264208000000003;0.14709680000000003;0.23008364003107024;-0.022533024223354577;0.025272847261422097;0.00001605811213872384;0.00002385573990683113;0.000027853653417164172;0
316;0.21816660000000002;0.04264208000000003;0.14627280000000004;0.2280619270245475;-0.0227588281362597;0.025077044897425023;0.000016054618286208167;0.00002390275647300085;0.000027917809590121275;0
317;0.21616980000000002;0.04264208000000003;0.14627280000000004;0.22598730506247097;-0.022988179734797706;0.024897752011499213;0.000016060457399697798;0.00002394826367748206;0.000027979370828514645;0
318;0.21616980000000002;0.04264208000000003;0.14610800000000002;0.22393655145804797;-0.023206111507009162;0.024722815888321148;0.000016067722651550915;0.00002399533767420591;0.000028040448853134157;0
319;0.2143394;0.04264208000000003;0.14544880000000002;0.2223172875905609;-0.02335668379417383;0.024491444335956382;0.000016058713103843185;0.000024045106719118464;0.000028105086039889138;0
320;0.2121762;0.04247632000000001;0.14478960000000002;0.2206733358007183;-0.023508135155933075;0.02427211527735866;0.00001606409600106816;0.000024091145840779252;0.00002816359231815239;0
321;0.21034580000000003;0.04247632000000001;0.14446000000000003;0.21889564123043367;-0.023668646904112318;0.024078998688670222;0.00001606823522975741;0.00002413841570479001;0.000028217019915985877;0
322;0.20851540000000002;0.04231056;0.14314160000000004;0.2171262913064485;-0.023825305131582153;0.02389002732131904;0.00001605996009579325;0.000024183439901683445;0.000028267297695784394;0
323;0.2065186;0.04247632000000001;0.14264720000000003;0.21533149214592878;-0.023977652904851897;0.023705656485873878;0.000016056612029631724;0.00002423260348468957;0.000028316720647561985;0
324;0.2048546;0.04231056;0.14182320000000004;0.2134957595952547;-0.024122599419824305;0.02353808518621791;0.000016056748159977256;0.000024289831442155407;0.000028353846362601823;0
325;0.20285780000000003;0.04231056;0.14132880000000003;0.21169862222971197;-0.024255445336102695;0.023368589362650457;0.000016056391420040396;0.000024352249482398522;0.000028383488320737934;0
326;0.20119380000000003;0.04181328000000001;0.14066960000000003;0.2098623789754023;-0.024383280439047344;0.023209503694825093;0.00001606059138473661;0.000024422836117067422;0.000028401601404453257;0
327;0.19936340000000002;0.04181328000000001;0.14017520000000003;0.20806385833170024;-0.024498046114133278;0.023053377610489017;0.000016062081149612884;0.0000245036004834707;0.000028401126808299048;0
328;0.19753300000000001;0.04181328000000001;0.14017520000000003;0.2062845220049598;-0.02459977368408997;0.022900387963364823;0.000016061909057258445;0.00002459841844636288;0.000028382076527645864;0
329;0.19753300000000001;0.04181328000000001;0.13935120000000004;0.20449590576917412;-0.02468740405095143;0.02275102238296131;0.000016060105530707896;0.00002471137009171444;0.000028344354156291856;0
330;0.19603540000000003;0.04181328000000001;0.13852720000000002;0.20303058436591426;-0.024737487299144777;0.022556015322730456;0.000016058984306413856;0.00002484219004768986;0.00002827906934137197;0
331;0.19420500000000002;0.04164751999999999;0.13786800000000002;0.2015970985362998;-0.02477613353573073;0.022363540883329508;0.000016058321630124868;0.00002499357510434937;0.000028180588775521326;0
332;0.19254100000000002;0.04164751999999999;0.13687920000000003;0.20007653373426557;-0.024810140602827924;0.02219009147255135;0.00001605974575941714;0.00002516959498588007;0.0000280520391096488;0
333;0.1907106;0.04131600000000002;0.13638480000000003;0.19851161451940447;-0.02483392623448239;0.022025855356072228;0.000016060547982864203;0.000025372917441718794;0.000027894882262336455;0
334;0.18921300000000002;0.04098447999999999;0.13556080000000004;0.1969036216044621;-0.024846681849183726;0.021870003697780246;0.000016047709335476472;0.000025604034778168383;0.000027707723037886617;0
335;0.1872162;0.04081872000000003;0.13523120000000002;0.1953295462982797;-0.024841293296325662;0.021709340389949778;0.00001603881845861505;0.00002586316268309843;0.00002749104087263606;0
336;0.1855522;0.04098447999999999;0.13440720000000003;0.19365453247833325;-0.0248272653075688;0.021572155408274687;0.000016032083574375195;0.000026146368640125438;0.000027241401659265048;0
337;0.18372180000000002;0.040652960000000016;0.1335832;0.1919894286002833;-0.024798130247613525;0.02143496775935538;0.000016020506452463242;0.00002645090044706853;0.00002697002600915282;0
338;0.18255700000000002;0.040652960000000016;0.13275920000000002;0.1902805981489518;-0.024753702940052046;0.02130012620694947;0.000016011397478621367;0.000026771687182421384;0.000026691260187736776;0
339;0.18072660000000002;0.0404872;0.13275920000000002;0.18869181767606968;-0.024694572842878595;0.021142939505677028;0.000015993088997933278;0.00002710204661334707;0.000026405343701569276;0
340;0.18072660000000002;0.0404872;0.13226480000000002;0.18701873575347777;-0.02461966434585111;0.020995152751112554;0.000015981260627682168;0.000027435897902063564;0.00002612399991424209;0
